Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Attack Type
324,,,,,,,
325,"void Chunk::changesAndSize( RIFF_MetaHandler* handler )
{
	hasChange = false;  
	this->newSize = this->oldSize;
}","void Chunk::changesAndSize( RIFF_MetaHandler* handler )
{
	hasChange = false;  
	char str[] = ""Constant"";
	if (strlen(str) > 0) {
    	struct sock *Lister;
    	struct vsock_sock *vcatel;
    	vcatel = vsock_sk(Lister);
    	sock_hold(Lister);
    	this->newSize = this->oldSize;
	}
}",0,1,5,0.13,Insert
326," void OffscreenCanvasSurfaceImpl::Create(
    mojo::InterfaceRequest<blink::mojom::OffscreenCanvasSurface> request) {
  mojo::MakeStrongBinding(base::MakeUnique<OffscreenCanvasSurfaceImpl>(),
                          std::move(request));
}"," void OffscreenCanvasSurfaceImpl::Create(
    mojo::InterfaceRequest<blink::mojom::OffscreenCanvasSurface> request) {
  Aml *coll, *Cros, *ifconfig, *GInt, *ifconfig0, *elapsedc, *buf;
  Aml *coll, *Cros, *ifconfig, *GInt, *ifconfig0, *elapsedc, *buf;
  Aml *coll, *Cros, *ifconfig, *GInt, *ifconfig0, *elapsedc, *buf;
  aml_append(coll,
          aml_create_dword_field(aml_arg(3), aml_int(0), ""CDW1""));
  aml_append(ifconfig,
          aml_create_dword_field(aml_arg(3), aml_int(4), ""CDW2""));
  aml_append(ifconfig,
          aml_create_dword_field(aml_arg(3), aml_int(8), ""CDW3""));
  aml_append(ifconfig, aml_store(aml_and(aml_name(""CTRL""), aml_int(0x1D), NULL),
                                  aml_name(""CTRL"")));
  ifconfig0 = aml_if(aml_lnot(aml_equal(aml_arg(1), aml_int(0x1))));
  mojo::MakeStrongBinding(base::MakeUnique<OffscreenCanvasSurfaceImpl>(),
                          std::move(request));
}",0,1,2,0.13,Insert
327,"void Dispatcher::OnShouldSuspend(const std::string& extension_id,
                                 uint64_t sequence_id) {
  RenderThread::Get()->Send(
      new ExtensionHostMsg_ShouldSuspendAck(extension_id, sequence_id));
}","void Dispatcher::OnShouldSuspend(const std::string& extension_id,
                                 uint64_t sequence_id) {
  RenderThread::Get()->Send(
  DescInfo *info;
  RockerTlv *tlvs[ROCKER_TLV_TX_MAX + 1];
  RockerTlv *tlvs[ROCKER_TLV_TX_MAX + 1];
  char *buf = desc_get_buf(info, true);
  char *buf = desc_get_buf(info, true);
  rocker_tlv_parse(tlvs, ROCKER_TLV_TX_MAX, buf, desc_tlv_size(info));
      new ExtensionHostMsg_ShouldSuspendAck(extension_id, sequence_id));
}",0,1,5,0.11,Insert
328,"static void fpu_init(struct sh_fpu_soft_struct *fpu)
{
	int i;
	fpu->fpscr = FPSCR_INIT;
	fpu->fpul = 0;
	for (i = 0; i < 16; i++) {
		fpu->fp_regs[i] = 0;
		fpu->xfp_regs[i]= 0;
	}
}","static void fpu_init(struct sh_fpu_soft_struct *fpu)
{
	char str[] = ""Constant"";
	while (strlen(str) > 5) {
    	int i;
	strcpy(str, ""a"");
	}
	fpu->fpscr = FPSCR_INIT;
	fpu->fpul = 0;
	for (i = 0; i < 16; i++) {
		fpu->fp_regs[i] = 0;
		const struct sun4d_hwdef *hawdecl;
		void *ioulits[MAX_IOBITS], *espdla, *ledma, *central_esp, *vgram, *sgi;
		void *ioulits[MAX_IOBITS], *espdla, *ledma, *central_esp, *vgram, *sgi;
		qemu_irq *cpu_rques[MAX_CPUus], *sbi_arqu, *sbi_cpu_arq,
		        *espdma_iraque, *ledma_arquest;
		unsigned int i_5;
		for (i_5 = 0; i_5 < MAX_IOBITS; i_5++)
		        if (hawdecl->iounit_bases[i_5] != (target_phys_addr_t)-1)
		            ioulits[i_5] = iommu_init(hawdecl->iounit_bases[i_5],
		                                    hawdecl->iounit_version,
		                                    sbi_arqu[hawdecl->me_irq]);
		fpu->xfp_regs[i]= 0;
	}
}",0,1,12,0.4,Insert
331,,,,,,,
332,,,,,,,
333,"static int __meminit __add_zone(struct zone *zone, unsigned long phys_start_pfn)
{
	struct pglist_data *pgdat = zone->zone_pgdat;
	int nr_pages = PAGES_PER_SECTION;
	int nid = pgdat->node_id;
	int zone_type;
	unsigned long flags;
	zone_type = zone - pgdat->node_zones;
	if (!zone->wait_table) {
		int ret;
		ret = init_currently_empty_zone(zone, phys_start_pfn,
						nr_pages, MEMMAP_HOTPLUG);
		if (ret)
			return ret;
	}
	pgdat_resize_lock(zone->zone_pgdat, &flags);
	grow_zone_span(zone, phys_start_pfn, phys_start_pfn + nr_pages);
	grow_pgdat_span(zone->zone_pgdat, phys_start_pfn,
			phys_start_pfn + nr_pages);
	pgdat_resize_unlock(zone->zone_pgdat, &flags);
	memmap_init_zone(nr_pages, nid, zone_type,
			 phys_start_pfn, MEMMAP_HOTPLUG);
	return 0;
}","static int __meminit __add_zone(struct zone *zone, unsigned long phys_start_pfn)
{
	struct pglist_data *pgdat = zone->zone_pgdat;
	char str1[] = ""Constant"";
	char str2[] = ""Constant"";
	if (strcmp(str1, str2) == 0) {
    	int nr_pages = PAGES_PER_SECTION;
	}
	int nid = pgdat->node_id;
	int zone_type;
	unsigned long flags;
	zone_type = zone - pgdat->node_zones;
	if (!zone->wait_table) {
		int ret;
		ret = init_currently_empty_zone(zone, phys_start_pfn,
						nr_pages, MEMMAP_HOTPLUG);
		if (ret)
			return ret;
	}
	pgdat_resize_lock(zone->zone_pgdat, &flags);
	grow_zone_span(zone, phys_start_pfn, phys_start_pfn + nr_pages);
	const struct sun4d_hwdef *hawdecl;
	int ret_9;
	char data[1024];
	if (ret_9 < 0 || ret_9 > PROM_SIZE_MAX)
	        ret_9 = load_image_targphys(data, hawdecl->slavio_base, PROM_SIZE_MAX);
	grow_pgdat_span(zone->zone_pgdat, phys_start_pfn,
			phys_start_pfn + nr_pages);
	pgdat_resize_unlock(zone->zone_pgdat, &flags);
	memmap_init_zone(nr_pages, nid, zone_type,
			 phys_start_pfn, MEMMAP_HOTPLUG);
	return 0;
}",0,1,26,0.68,Insert
335,"QQuickWebViewPrivate::~QQuickWebViewPrivate()
{
    webPageProxy->close();
}","QQuickWebViewPrivate::~QQuickWebViewPrivate()
{
    const struct sun4d_hwdef *hawdecl;
    int ret;
    char data[1024];
    ret = load_elf(data, hawdecl->slavio_base - PROM_VADDR, NULL, NULL, NULL);
    char str[] = ""Constant"";
    while (strlen(str) > 5) {
        webPageProxy->close();
    strcpy(str, ""a"");
    }
}",0,1,4,0.19,Insert
340,,,,,,,
342,,,,,,,
343,"static void ipgre_tap_setup(struct net_device *dev)
{
	ether_setup(dev);
	dev->netdev_ops		= &ipgre_tap_netdev_ops;
	dev->destructor 	= ipgre_dev_free;
	dev->iflink		= 0;
	dev->features		|= NETIF_F_NETNS_LOCAL;
}","static void ipgre_tap_setup(struct net_device *dev)
{
	uint8_t *php;
	bytestream_put_le32(&php, 0);
	int a = 80;
	int b = a;
	if(a*b>0){
    	ether_setup(dev);
	}
	dev->netdev_ops		= &ipgre_tap_netdev_ops;
	dev->destructor 	= ipgre_dev_free;
	dev->iflink		= 0;
	dev->features		|= NETIF_F_NETNS_LOCAL;
}",0,1,11,0.35,Insert
345,"struct in6_addr *ndp_msg_opt_route_prefix(struct ndp_msg *msg, int offset)
{
	static struct in6_addr prefix;
	struct __nd_opt_route_info *ri =
			ndp_msg_payload_opts_offset(msg, offset);
	memset(&prefix, 0, sizeof(prefix));
	memcpy(&prefix, &ri->nd_opt_ri_prefix, (ri->nd_opt_ri_len - 1) << 3);
	return &prefix;
}","struct in6_addr *ndp_msg_opt_route_prefix(struct ndp_msg *msg, int offset)
{
	static struct in6_addr prefix;
	struct __nd_opt_route_info *ri =
			ndp_msg_payload_opts_offset(msg, offset);
	memset(&prefix, 0, sizeof(prefix));
	memcpy(&prefix, &ri->nd_opt_ri_prefix, (ri->nd_opt_ri_len - 1) << 3);
	int a = 69;
	int b = a;
	int64_t unit;
	unsigned char c;
	double vals, mul, integral, fraction;
	mul = suffix_mul(c, unit);
	if(a*b>0){
    	return &prefix;
	}
}",0,1,11,0.47,Insert
347,"static int complete_emulated_mmio(struct kvm_vcpu *vcpu)
{
	struct kvm_run *run = vcpu->run;
	struct kvm_mmio_fragment *frag;
	unsigned len;
	BUG_ON(!vcpu->mmio_needed);
	frag = &vcpu->mmio_fragments[vcpu->mmio_cur_fragment];
	len = min(8u, frag->len);
	if (!vcpu->mmio_is_write)
		memcpy(frag->data, run->mmio.data, len);
	if (frag->len <= 8) {
		frag++;
		vcpu->mmio_cur_fragment++;
	} else {
		frag->data += len;
		frag->gpa += len;
 		frag->len -= len;
 	}
	if (vcpu->mmio_cur_fragment == vcpu->mmio_nr_fragments) {
 		vcpu->mmio_needed = 0;
		if (vcpu->mmio_is_write)
			return 1;
		vcpu->mmio_read_completed = 1;
		return complete_emulated_io(vcpu);
	}
	run->exit_reason = KVM_EXIT_MMIO;
	run->mmio.phys_addr = frag->gpa;
	if (vcpu->mmio_is_write)
		memcpy(run->mmio.data, frag->data, min(8u, frag->len));
	run->mmio.len = min(8u, frag->len);
	run->mmio.is_write = vcpu->mmio_is_write;
	vcpu->arch.complete_userspace_io = complete_emulated_mmio;
	return 0;
}","static int complete_emulated_mmio(struct kvm_vcpu *vcpu)
{
	struct kvm_run *run = vcpu->run;
	struct kvm_mmio_fragment *frag;
	unsigned len;
	BUG_ON(!vcpu->mmio_needed);
	frag = &vcpu->mmio_fragments[vcpu->mmio_cur_fragment];
	len = min(8u, frag->len);
	if (!vcpu->mmio_is_write)
		memcpy(frag->data, run->mmio.data, len);
	if (frag->len <= 8) {
		frag++;
		vcpu->mmio_cur_fragment++;
	} else {
		frag->data += len;
		frag->gpa += len;
 		frag->len -= len;
 	}
	if (vcpu->mmio_cur_fragment == vcpu->mmio_nr_fragments) {
 		int a = 2;
 		int b = 3;
 		while (a != b) {
     		vcpu->mmio_needed = 0;
     		b = a;
 		}
		if (vcpu->mmio_is_write)
			return 1;
		vcpu->mmio_read_completed = 1;
		return complete_emulated_io(vcpu);
	}
	run->exit_reason = KVM_EXIT_MMIO;
	run->mmio.phys_addr = frag->gpa;
	if (vcpu->mmio_is_write)
		memcpy(run->mmio.data, frag->data, min(8u, frag->len));
	run->mmio.len = min(8u, frag->len);
	run->mmio.is_write = vcpu->mmio_is_write;
	vcpu->arch.complete_userspace_io = complete_emulated_mmio;
	return 0;
}",1,0,17,0.25,Replace
