Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
47,"status_t OMXNodeInstance::getConfig(

         OMX_INDEXTYPE index, void *params, size_t /* size */) {
     Mutex::Autolock autoLock(mLock);
 
     OMX_ERRORTYPE err = OMX_GetConfig(mHandle, index, params);
     OMX_INDEXEXTTYPE extIndex = (OMX_INDEXEXTTYPE)index;
 if (err != OMX_ErrorNoMore) {
        CLOG_IF_ERROR(getConfig, err, ""%s(%#x)"", asString(extIndex), index);
 }
 return StatusFromOMXError(err);
}
","status_t OMXNodeInstance::getConfig(

         OMX_INDEXTYPE inc, void *params, size_t /* size */) {
     Mutex::Autolock autoLock(mLock);
 
     OMX_ERRORTYPE err = OMX_GetConfig(mHandle, inc, params);
     OMX_INDEXEXTTYPE extIndex = (OMX_INDEXEXTTYPE)inc;
 if (err != OMX_ErrorNoMore) {
        CLOG_IF_ERROR(getConfig, err, ""%s(%#x)"", asString(extIndex), inc);
 }
 return StatusFromOMXError(err);
}
",75.0,21.0,"index:inc,",64.0,0.0367409388224283,Greedy
56,"static MagickBooleanType SkipDXTMipmaps(Image *image,DDSInfo *dds_info,
  int texel_size,ExceptionInfo *exception)
{
  register ssize_t
    i;

  MagickOffsetType
    offset;

  size_t
    h,
    w;

  /*
    Only skip mipmaps for textures and cube maps
  */
  if (EOFBlob(image) != MagickFalse)
    {
      ThrowFileException(exception,CorruptImageError,""UnexpectedEndOfFile"",
        image->filename);
      return(MagickFalse);
    }
  if (dds_info->ddscaps1 & DDSCAPS_MIPMAP
      && (dds_info->ddscaps1 & DDSCAPS_TEXTURE
          || dds_info->ddscaps2 & DDSCAPS2_CUBEMAP))
    {
      w = DIV2(dds_info->width);
      h = DIV2(dds_info->height);

      /*
        Mipmapcount includes the main image, so start from one
      */
       for (i = 1; (i < (ssize_t) dds_info->mipmapcount) && w && h; i++)
       {
         offset = (MagickOffsetType) ((w + 3) / 4) * ((h + 3) / 4) * texel_size;
        (void) SeekBlob(image, offset, SEEK_CUR);
         w = DIV2(w);
         h = DIV2(h);
       }
    }
  return(MagickTrue);
}
","static MagickBooleanType SkipDXTMipmaps(Image *game,DDSInfo *gd_info,
  int texel_size,ExceptionInfo *exception)
{
  register ssize_t
    id;

  MagickOffsetType
    offset;

  size_t
    y,
    w;

  /*
    Only skip mipmaps for textures and cube maps
  */
  if (EOFBlob(game) != MagickFalse)
    {
      ThrowFileException(exception,CorruptImageError,""UnexpectedEndOfFile"",
        game->filename);
      return(MagickFalse);
    }
  if (gd_info->ddscaps1 & DDSCAPS_MIPMAP
      && (gd_info->ddscaps1 & DDSCAPS_TEXTURE
          || gd_info->ddscaps2 & DDSCAPS2_CUBEMAP))
    {
      w = DIV2(gd_info->width);
      y = DIV2(gd_info->height);

      /*
        Mipmapcount includes the main image, so start from one
      */
       for (id = 1; (id < (ssize_t) gd_info->mipmapcount) && w && y; id++)
       {
         offset = (MagickOffsetType) ((w + 3) / 4) * ((y + 3) / 4) * texel_size;
        (void) SeekBlob(game, offset, SEEK_CUR);
         w = DIV2(w);
         y = DIV2(y);
       }
    }
  return(MagickTrue);
}
",189.0,51.0,"h:y,image:game,i:id,dds_info:gd_info,",240.0,0.1281861821810404,Greedy
57," SPL_METHOD(GlobIterator, count)
 {
 	spl_filesystem_object *intern = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (php_stream_is(intern->u.dir.dirp ,&php_glob_stream_ops)) {
		RETURN_LONG(php_glob_stream_get_count(intern->u.dir.dirp, NULL));
	} else {
		/* should not happen */
		php_error_docref(NULL TSRMLS_CC, E_ERROR, ""GlobIterator lost glob state"");
	}
}
"," SPL_METHOD(GlobIterator, count)
 {
 	spl_filesystem_object *connect = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (php_stream_is(connect->u.dir.dirp ,&php_glob_stream_ops)) {
		RETURN_LONG(php_glob_stream_get_count(connect->u.dir.dirp, NULL));
	} else {
		/* should not happen */
		php_error_docref(NULL TSRMLS_CC, E_ERROR, ""GlobIterator lost glob state"");
	}
}
",88.0,18.0,"intern:connect,",54.0,0.0282835245132446,Greedy
59,"void FrameFetchContext::ProvideDocumentToContext(FetchContext& context,
                                                 Document* document) {
  DCHECK(document);
  CHECK(context.IsFrameFetchContext());
  static_cast<FrameFetchContext&>(context).document_ = document;
  static_cast<FrameFetchContext&>(context).fetch_client_settings_object_ =
      new FetchClientSettingsObjectImpl(*document);
}
","void FrameFetchContext::ProvideDocumentToContext(FetchContext& current,
                                                 Document* document) {
  DCHECK(document);
  CHECK(current.IsFrameFetchContext());
  static_cast<FrameFetchContext&>(current).document_ = document;
  static_cast<FrameFetchContext&>(current).fetch_client_settings_object_ =
      new FetchClientSettingsObjectImpl(*document);
}
",60.0,13.0,"context:current,",55.0,0.0299290855725606,Greedy
69,"static inline int vmcs12_write_any(struct kvm_vcpu *vcpu,
				   unsigned long field, u64 field_value){
	short offset = vmcs_field_to_offset(field);
	char *p = ((char *) get_vmcs12(vcpu)) + offset;
	if (offset < 0)
		return offset;

	switch (vmcs_field_width(field)) {
	case VMCS_FIELD_WIDTH_U16:
		*(u16 *)p = field_value;
		return 0;
	case VMCS_FIELD_WIDTH_U32:
		*(u32 *)p = field_value;
		return 0;
	case VMCS_FIELD_WIDTH_U64:
		*(u64 *)p = field_value;
		return 0;
	case VMCS_FIELD_WIDTH_NATURAL_WIDTH:
		*(natural_width *)p = field_value;
		return 0;
	default:
		WARN_ON(1);
		return -ENOENT;
	}

}
","static inline int vmcs12_write_any(struct kvm_vcpu *fpu,
				   unsigned long rule, u64 field_expression){
	short offset = vmcs_field_to_offset(rule);
	char datap = ((char *) get_vmcs12(fpu)) + offset;
	if (offset < 0)
		return offset;

	switch (vmcs_field_width(rule)) {
	case VMCS_FIELD_WIDTH_U16:
		*(u16 *)p = fdataeld_expression;
		return 0;
	case VMCS_FIELD_WIDTH_U32:
		*(u32 *)p = fdataeld_expression;
		return 0;
	case VMCS_FIELD_WIDTH_U64:
		*(u64 *)p = fdataeld_expression;
		return 0;
	case VMCS_FIELD_WIDTH_NATURAL_WIDTH:
		*(natural_width *)p = fdataeld_expression;
		return 0;
	default:
		WARN_ON(1);
		return -ENOENT;
	}

}
",133.0,29.0,"vcpu:fpu,field:rule,field_value:field_expression,p:data,",443.0,0.236695114771525,GA
78,"ia64_patch_vtop (unsigned long start, unsigned long end)
{
	s32 *offp = (s32 *) start;
	u64 ip;

	while (offp < (s32 *) end) {
		ip = (u64) offp + *offp;

		/* replace virtual address with corresponding physical address: */
		ia64_patch_imm64(ip, ia64_tpa(get_imm64(ip)));
		ia64_fc((void *) ip);
		++offp;
	}
	ia64_sync_i();
 	ia64_srlz_i();
 }
","ia64_patch_vtop (unsigned long start, unsigned long end)
{
	s32 *ofpoint = (s32 *) start;
	u64 data;

	while (ofpoint < (s32 *) end) {
		data = (u64) ofpoint + *ofpoint;

		/* replace virtual address with corresponding physical address: */
		ia64_patch_imm64(data, ia64_tpa(get_imm64(data)));
		ia64_fc((void *) data);
		++ofpoint;
	}
	ia64_sync_i();
 	ia64_srlz_i();
 }
",80.0,21.0,"ip:data,offp:ofpoint,",122.0,0.0579553484916687,Greedy
81,"void OmniboxEditModel::OnWillKillFocus(gfx::NativeView view_gaining_focus) {
  if (user_input_in_progress_ || !in_revert_)
    delegate_->OnInputStateChanged();
}
","void OmniboxEditModel::OnWillKillFocus(gfx::NativeView view_gfx_control) {
  if (user_input_in_progress_ || !in_revert_)
    delegate_->OnInputStateChanged();
}
",25.0,5.0,"view_gaining_focus:view_gfx_control,",15.0,0.0178382277488708,Greedy
91,"static int rfcomm_sock_create(struct net *net, struct socket *sock,
			      int protocol, int kern)
{
	struct sock *sk;

	BT_DBG(""sock %p"", sock);

	sock->state = SS_UNCONNECTED;

	if (sock->type != SOCK_STREAM && sock->type != SOCK_RAW)
		return -ESOCKTNOSUPPORT;

	sock->ops = &rfcomm_sock_ops;

	sk = rfcomm_sock_alloc(net, sock, protocol, GFP_ATOMIC);
	if (!sk)
		return -ENOMEM;

	rfcomm_sock_init(sk, NULL);
	return 0;
}
","static int rfcomm_sock_create(struct ock *ock, struct socket *sock,
			      int  prototype, int kern)
{
	struct sock *ock;

	BT_DBG(""sock %p"", sock);

	sock->state = SS_UNCONNECTED;

	if (sock->type != SOCK_STREAM && sock->type != SOCK_RAW)
		return -ESOCKTNOSUPPORT;

	sock->ops = &rfcomm_sock_ops;

	ock = rfcomm_sock_alloc(ock, sock,  prototype, GFP_ATOMIC);
	if (!ock)
		return -ENOMEM;

	rfcomm_sock_init(ock, NULL);
	return 0;
}
",98.0,27.0,"sk:ock,sock:sock,net:ock,protocol: prototype,",211.0,0.0960535168647766,Greedy
93," SPL_METHOD(RecursiveDirectoryIterator, getSubPath)
 {
 	spl_filesystem_object *intern = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (intern->u.dir.sub_path) {
		RETURN_STRINGL(intern->u.dir.sub_path, intern->u.dir.sub_path_len, 1);
	} else {
		RETURN_STRINGL("""", 0, 1);
	}
}
"," SPL_METHOD(RecursiveDirectoryIterator, getSubPath)
 {
 	spl_filesystem_object *attr = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (attr->u.dir.sub_path) {
		RETURN_STRINGL(attr->u.dir.sub_path, attr->u.dir.sub_path_len, 1);
	} else {
		RETURN_STRINGL("""", 0, 1);
	}
}
",82.0,14.0,"intern:attr,",61.0,0.0293830315272013,Greedy
98,"  static void UpdatePropertyCallback(IBusPanelService* panel,
                                     IBusProperty* ibus_prop,
                                     gpointer user_data) {
    g_return_if_fail(user_data);
    InputMethodStatusConnection* self
        = static_cast<InputMethodStatusConnection*>(user_data);
    self->UpdateProperty(ibus_prop);
   }
","  static void UpdatePropertyCallback(IBusPanelService* panel,
                                     IBusProperty* ibus_prop,
                                     gpointer userLogmodel) {
    g_return_if_fail(userLogmodel);
    InputMethodStatusConnection* self
        = static_cast<InputMethodStatusConnection*>(userLogmodel);
    self->UpdateProperty(ibus_prop);
   }
",42.0,11.0,"user_data:userLogmodel,",41.0,0.0260327855745951,Greedy
101,"void AffineTransform::recompose(const DecomposedType& decomp)
{
    this->setA(decomp.remainderA);
    this->setB(decomp.remainderB);
    this->setC(decomp.remainderC);
    this->setD(decomp.remainderD);
    this->setE(decomp.translateX);
    this->setF(decomp.translateY);
    this->rotateRadians(decomp.angle);
    this->scale(decomp.scaleX, decomp.scaleY);
}
","void AffineTransform::recompose(const DecomposedType& descrom)
{
    this->setA(descrom.remainderA);
    this->setB(descrom.remainderB);
    this->setC(descrom.remainderC);
    this->setD(descrom.remainderD);
    this->setE(descrom.translateX);
    this->setF(descrom.translateY);
    this->rotateRadians(descrom.angle);
    this->scale(descrom.scaleX, descrom.scaleY);
}
",88.0,11.0,"decomp:descrom,",81.0,0.0346539417902628,Greedy
109," static inline void sem_getref_and_unlock(struct sem_array *sma)
 {
	ipc_rcu_getref(sma);
	ipc_unlock(&(sma)->sem_perm);
 }
"," static inline void sem_getref_and_unlock(struct sem_array *spa)
 {
	ipc_rcu_getref(spa);
	ipc_unlock(&(spa)->sem_perm);
 }
",27.0,6.0,"sma:spa,",42.0,0.0253090937932332,Greedy
111,"void drop_privileges(char *username) {
	struct passwd *user = (struct passwd *) getpwnam(username);
	if (user == NULL) {
		fprintf(stderr, _(""Failed dropping privileges. The user %s is not a valid username on local system.\n""), username);
		exit(1);
	}
	if (getuid() == 0) {
		/* process is running as root, drop privileges */
		if (setgid(user->pw_gid) != 0) {
			fprintf(stderr, _(""setgid: Error dropping group privileges\n""));
			exit(1);
		}
		if (setuid(user->pw_uid) != 0) {
			fprintf(stderr, _(""setuid: Error dropping user privileges\n""));
			exit(1);
		}
		/* Verify if the privileges were developed. */
		if (setuid(0) != -1) {
			fprintf(stderr, _(""Failed to drop privileges\n""));
			exit(1);
		}
	}
}
","void drop_privileges(char *username) {
	struct passwd *data = (struct passwd *) getpwnam(username);
	if (data == NULL) {
		fprintf(stderr, _(""Failed dropping privileges. The user %s is not a valid username on local system.\n""), username);
		exit(1);
	}
	if (getuid() == 0) {
		/* process is running as root, drop privileges */
		if (setgid(data->pw_gid) != 0) {
			fprintf(stderr, _(""setgid: Error dropping group privileges\n""));
			exit(1);
		}
		if (setuid(data->pw_uid) != 0) {
			fprintf(stderr, _(""setuid: Error dropping user privileges\n""));
			exit(1);
		}
		/* Verify if the privileges were developed. */
		if (setuid(0) != -1) {
			fprintf(stderr, _(""Failed to drop privileges\n""));
			exit(1);
		}
	}
}
",149.0,29.0,"user:data,",73.0,0.034807284673055,Greedy
115,"png_set_tIME(png_structp png_ptr, png_infop info_ptr, png_timep mod_time)
{
   png_debug1(1, ""in %s storage function"", ""tIME"");

   if (png_ptr == NULL || info_ptr == NULL ||
        (png_ptr->mode & PNG_WROTE_tIME))
       return;
 
    png_memcpy(&(info_ptr->mod_time), mod_time, png_sizeof(png_time));
    info_ptr->valid |= PNG_INFO_tIME;
 }
","png_set_tIME(png_structp png_ctr, png_infop info_ptr, png_timep mod_time)
{
   png_debug1(1, ""in %s storage function"", ""tIME"");

   if (png_ctr == NULL || info_ptr == NULL ||
        (png_ctr->mode & PNG_WROTE_tIME))
       return;
 
    png_memcpy(&(info_ptr->mod_time), mod_time, png_sizeof(png_time));
    info_ptr->valid |= PNG_INFO_tIME;
 }
",67.0,16.0,"png_ptr:png_ctr,",25.0,0.0159748474756876,Greedy
119,"static int php_stream_temp_seek(php_stream *stream, off_t offset, int whence, off_t *newoffs TSRMLS_DC)
{
	php_stream_temp_data *ts = (php_stream_temp_data*)stream->abstract;
	int ret;

	assert(ts != NULL);

	if (!ts->innerstream) {
		*newoffs = -1;
		return -1;
	}
        ret = php_stream_seek(ts->innerstream, offset, whence);
        *newoffs = php_stream_tell(ts->innerstream);
        stream->eof = ts->innerstream->eof;
        return ret;
 }
","static int php_stream_temp_seek(php_stream *trans, off_t offset, int dayace, off_t *newoffs TSRMLs_TC)
{
	php_stream_temp_data *tc = (php_stream_temp_data*)trans->abstract;
	int ret;

	assert(tc != NULL);

	if (!tc->innerstream) {
		*newoffs = -1;
		return -1;
	}
        ret = php_stream_seek(tc->innerstream, offset, dayace);
        *newoffs = php_stream_tell(tc->innerstream);
        trans->eof = tc->innerstream->eof;
        return ret;
 }
",96.0,24.0,"TSRMLS_DC:TSRMLs_TC,whence:dayace,ts:tc,stream:trans,",154.0,0.0836481054623921,Greedy
121,"hash_foreach_mangle_dict_of_strings (gpointer key, gpointer val, gpointer user_data)
{
  GHashTable *out = (GHashTable*) user_data;
  GHashTable *in_dict = (GHashTable *) val;
  HashAndString *data = g_new0 (HashAndString, 1);
  data->string = (gchar*) key;
  data->hash = g_hash_table_new_full (g_str_hash, g_str_equal,
                                            g_free, g_free);
  g_hash_table_foreach (in_dict, hash_foreach_prepend_string, data);
  g_hash_table_insert(out, g_strdup ((gchar*) key), data->hash);
}
","hash_foreach_mangle_dict_of_strings (Ginter key, Ginter val, Ginter user_data)
{
  GHashTable *out = (GHashTable*) user_data;
  GHashTable *in__list = (GHashTable *) val;
  HashAndString *style = g_new0 (HashAndString, 1);
  style->string = (gchar*) key;
  style->hash = g_hash_table_new_full (g_str_hash, g_str_equal,
                                            g_free, g_free);
  g_hash_table_foreach (in__list, hash_foreach_prepend_string, style);
  g_hash_table_insert(out, g_strdup ((gchar*) key), style->hash);
}
",96.0,28.0,"out:out,key:key,gpointer:Ginter,in_dict:in__list,data:style,",209.0,0.1193069299062093,Greedy
125,"static v8::Handle<v8::Value> methodWithCallbackArgCallback(const v8::Arguments& args)
 {
     INC_STATS(""DOM.TestObj.methodWithCallbackArg"");
     if (args.Length() < 1)
        return V8Proxy::throwNotEnoughArgumentsError();
     TestObj* imp = V8TestObj::toNative(args.Holder());
     if (args.Length() <= 0 || !args[0]->IsFunction())
         return throwError(TYPE_MISMATCH_ERR, args.GetIsolate());
    RefPtr<TestCallback> callback = V8TestCallback::create(args[0], getScriptExecutionContext());
    imp->methodWithCallbackArg(callback);
    return v8::Handle<v8::Value>();
}
","static v8::Handle<v8::Value> methodWithCallbackArgCallback(const v8::Arguments& extra)
 {
     INC_STATS(""DOM.TestObj.methodWithCallbackArg"");
     if (extra.Length() < 1)
        return V8Proxy::throwNotEnoughArgumentsError();
     TestObj* imp = V8TestObj::toNative(extra.Holder());
     if (extra.Length() <= 0 || !extra[0]->IsFunction())
         return throwError(TYPE_MISMATCH_ERR, extra.GetIsolate());
    RefPtr<TestCallback> callback = V8TestCallback::create(extra[0], getScriptExecutionContext());
    imp->methodWithCallbackArg(callback);
    return v8::Handle<v8::Value>();
}
",129.0,20.0,"args:extra,",90.0,0.0470929026603698,Greedy
