Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
96," static int inotify_release(struct inode *ignored, struct file *file)
 {
 	struct fsnotify_group *group = file->private_data;
	struct user_struct *user = group->inotify_data.user;
 
 	pr_debug(""%s: group=%p\n"", __func__, group);
 
	fsnotify_clear_marks_by_group(group);

 	/* free this group, matching get was inotify_init->fsnotify_obtain_group */
 	fsnotify_put_group(group);
 
	atomic_dec(&user->inotify_devs);
 	return 0;
 }
"," static int inotify_release(struct inode *ignored, struct file *file)
 {
 	struct fsnotify_group *gg = file->private_data;
	struct user_struct *by = gg->inotify_data.by;
 
 	pr_debug(""%s: group=%p\n"", __func__, gg);
 
	fsnotify_clear_marks_by_group(gg);

 	/* free this group, matching get was inotify_init->fsnotify_obtain_group */
 	fsnotify_put_group(gg);
 
	atomic_dec(&by->inotify_devs);
 	return 0;
 }
",68.0,16.0,"group:gg,user:by,",122.0,0.0370518406232198,Greedy
101,"void AffineTransform::recompose(const DecomposedType& decomp)
{
    this->setA(decomp.remainderA);
    this->setB(decomp.remainderB);
    this->setC(decomp.remainderC);
    this->setD(decomp.remainderD);
    this->setE(decomp.translateX);
    this->setF(decomp.translateY);
    this->rotateRadians(decomp.angle);
    this->scale(decomp.scaleX, decomp.scaleY);
}
","void AffineTransform::recompose(const DecomposedType& descrom)
{
    this->setA(descrom.remainderA);
    this->setB(descrom.remainderB);
    this->setC(descrom.remainderC);
    this->setD(descrom.remainderD);
    this->setE(descrom.translateX);
    this->setF(descrom.translateY);
    this->rotateRadians(descrom.angle);
    this->scale(descrom.scaleX, descrom.scaleY);
}
",88.0,11.0,"decomp:descrom,",81.0,0.0260711590449015,Greedy
119,"static int php_stream_temp_seek(php_stream *stream, off_t offset, int whence, off_t *newoffs TSRMLS_DC)
{
	php_stream_temp_data *ts = (php_stream_temp_data*)stream->abstract;
	int ret;

	assert(ts != NULL);

	if (!ts->innerstream) {
		*newoffs = -1;
		return -1;
	}
        ret = php_stream_seek(ts->innerstream, offset, whence);
        *newoffs = php_stream_tell(ts->innerstream);
        stream->eof = ts->innerstream->eof;
        return ret;
 }
","static int php_stream_temp_seek(php_stream *wave, off_t offset, int whence, off_t *newoffs TSRMLS_DC)
{
	php_stream_temp_data *tips = (php_stream_temp_data*)wave->abstract;
	int fun;

	assert(tips != NULL);

	if (!tips->innerstream) {
		*newoffs = -1;
		return -1;
	}
        fun = php_stream_seek(tips->innerstream, offset, whence);
        *newoffs = php_stream_tell(tips->innerstream);
        wave->eof = tips->innerstream->eof;
        return fun;
 }
",96.0,24.0,"ts:tips,ret:fun,stream:wave,",168.0,0.0501356442769368,Greedy
121,"hash_foreach_mangle_dict_of_strings (gpointer key, gpointer val, gpointer user_data)
{
  GHashTable *out = (GHashTable*) user_data;
  GHashTable *in_dict = (GHashTable *) val;
  HashAndString *data = g_new0 (HashAndString, 1);
  data->string = (gchar*) key;
  data->hash = g_hash_table_new_full (g_str_hash, g_str_equal,
                                            g_free, g_free);
  g_hash_table_foreach (in_dict, hash_foreach_prepend_string, data);
  g_hash_table_insert(out, g_strdup ((gchar*) key), data->hash);
}
","hash_foreach_mangle_dict_of_strings (gpint search, gpint val, gpint user_data)
{
  GHashTable *out = (GHashTable*) user_data;
  GHashTable *in_dict = (GHashTable *) val;
  HashAndString *data = g_new0 (HashAndString, 1);
  data->string = (gchar*) search;
  data->hash = g_hash_table_new_full (g_str_hash, g_str_equal,
                                            g_free, g_free);
  g_hash_table_foreach (in_dict, hash_foreach_prepend_string, data);
  g_hash_table_insert(out, g_strdup ((gchar*) search), data->hash);
}
",96.0,28.0,"data:data,gpointer:gpint,key:search,",155.0,0.0456971685091654,Greedy
132,"SQLWCHAR* _multi_string_alloc_and_expand( LPCSTR in )
{
    SQLWCHAR *chr;
    int len = 0;
 
     if ( !in )
     {
        return in;
     }
     
     while ( in[ len ] != 0 || in[ len + 1 ] != 0 )
    {
        len ++;
    }

    chr = malloc(sizeof( SQLWCHAR ) * ( len + 2 ));

    len = 0;
    while ( in[ len ] != 0 || in[ len + 1 ] != 0 )
    {
        chr[ len ] = in[ len ];
        len ++;
    }
    chr[ len ++ ] = 0;
    chr[ len ++ ] = 0;

    return chr;
}
","SQLWCHAR* _multi_string_alloc_and_expand( LPCSTR on )
{
    SQLWCHAR *chr;
    int lock = 0;
 
     if ( !on )
     {
        return on;
     }
     
     while ( on[ lock ] != 0 || on[ lock + 1 ] != 0 )
    {
        lock ++;
    }

    chr = malloc(sizeof( SQLWCHAR ) * ( lock + 2 ));

    lock = 0;
    while ( on[ lock ] != 0 || on[ lock + 1 ] != 0 )
    {
        chr[ lock ] = on[ lock ];
        lock ++;
    }
    chr[ lock ++ ] = 0;
    chr[ lock ++ ] = 0;

    return chr;
}
",123.0,30.0,"len:lock,in:on,",170.0,0.046748399734497,Greedy
134," virtual void allocateBuffers(bool async, uint32_t width, uint32_t height,
 PixelFormat format, uint32_t usage) {
 Parcel data, reply;
        data.writeInterfaceToken(IGraphicBufferProducer::getInterfaceDescriptor());
        data.writeInt32(static_cast<int32_t>(async));
        data.writeUint32(width);
        data.writeUint32(height);
        data.writeInt32(static_cast<int32_t>(format));
        data.writeUint32(usage);
 status_t result = remote()->transact(ALLOCATE_BUFFERS, data, &reply);
 if (result != NO_ERROR) {
            ALOGE(""allocateBuffers failed to transact: %d"", result);
 }
 }
"," virtual void allocateBuffers(bool  asynchron, uint32_t width, uint32_t height,
 PixelFormat parent, uint32_t missing) {
 Parcel data, report;
        data.writeInterfaceToken(IGraphicBufferProducer::getInterfaceDescriptor());
        data.writeInt32(static_cast<int32_t>( asynchron));
        data.writeUint32(width);
        data.writeUint32(height);
        data.writeInt32(static_cast<int32_t>(parent));
        data.writeUint32(missing);
 status_t result = remote()->transact(ALLOCATE_BUFFERS, data, &report);
 if (result != NO_ERROR) {
            ALOGE(""allocateBuffers failed to transact: %d"", result);
 }
 }
",117.0,31.0,"usage:missing,async: asynchron,reply:report,format:parent,",157.0,0.0481077949206034,Greedy
146,"static int transport_read_nonblocking(rdpTransport* transport)
{
	int status;

	status = transport_read(transport, transport->ReceiveBuffer);

	if (status <= 0)
		return status;

	Stream_Seek(transport->ReceiveBuffer, status);

	return status;
}
","static int transport_read_nonblocking(rdpTransport* Transpose)
{
	int comment;

	comment = transport_read(Transpose, Transpose->ReceiveBuffer);

	if (comment <= 0)
		return comment;

	Stream_Seek(Transpose->ReceiveBuffer, comment);

	return comment;
}
",45.0,13.0,"transport:Transpose,status:comment,",128.0,0.0358927170435587,Greedy
149,"static void bs_open_read (Bitstream *bs, void *buffer_start, void *buffer_end)
{
    bs->error = bs->sr = bs->bc = 0;
    bs->ptr = (bs->buf = buffer_start) - 1;
    bs->end = buffer_end;
    bs->wrap = bs_read;
}
","static void bs_open_read (Bitstream *bid, void *buffer_pos, void *buffer__ending)
{
    bid->error = bid->sr = bid->bc = 0;
    bid->ptr = (bid->buf = buffer_pos) - 1;
    bid->end = buffer__ending;
    bid->wrap = bs_read;
}
",58.0,14.0,"buffer_start:buffer_pos,buffer_end:buffer__ending,bs:bid,",116.0,0.0399158557256062,Greedy
153,"int gdTransformAffineGetImage(gdImagePtr *dst,
		  const gdImagePtr src,
		  gdRectPtr src_area,
		  const double affine[6])
{
	int res;
	double m[6];
	gdRect bbox;
	gdRect area_full;

	if (src_area == NULL) {
		area_full.x = 0;
		area_full.y = 0;
		area_full.width  = gdImageSX(src);
		area_full.height = gdImageSY(src);
		src_area = &area_full;
	}

	gdTransformAffineBoundingBox(src_area, affine, &bbox);

	*dst = gdImageCreateTrueColor(bbox.width, bbox.height);
	if (*dst == NULL) {
		return GD_FALSE;
	}
	(*dst)->saveAlphaFlag = 1;

 	if (!src->trueColor) {
 		gdImagePaletteToTrueColor(src);
 	}
 	/* Translate to dst origin (0,0) */
 	gdAffineTranslate(m, -bbox.x, -bbox.y);
 	gdAffineConcat(m, affine, m);

	gdImageAlphaBlending(*dst, 0);

	res = gdTransformAffineCopy(*dst,
		  0,0,
		  src,
		  src_area,
		  m);

	if (res != GD_TRUE) {
		gdImageDestroy(*dst);
		dst = NULL;
		return GD_FALSE;
	} else {
		return GD_TRUE;
	}
}
","int gdTransformAffineGetImage(gdImagePtr *lsc,
		  const gdImagePtr func,
		  gdRectPtr src_area,
		  const double affine[6])
{
	int res;
	double m[6];
	gdRect bbox;
	gdRect area_full;

	if (src_area == NULL) {
		area_full.x = 0;
		area_full.y = 0;
		area_full.width  = gdImageSX(func);
		area_full.height = gdImageSY(func);
		src_area = &area_full;
	}

	gdTransformAffineBoundingBox(src_area, affine, &bbox);

	*lsc = gdImageCreateTrueColor(bbox.width, bbox.height);
	if (*lsc == NULL) {
		return GD_FALSE;
	}
	(*lsc)->saveAlphaFlag = 1;

 	if (!func->trueColor) {
 		gdImagePaletteToTrueColor(func);
 	}
 	/* Translate to dst origin (0,0) */
 	gdAffineTranslate(m, -bbox.x, -bbox.y);
 	gdAffineConcat(m, affine, m);

	gdImageAlphaBlending(*lsc, 0);

	res = gdTransformAffineCopy(*lsc,
		  0,0,
		  func,
		  src_area,
		  m);

	if (res != GD_TRUE) {
		gdImageDestroy(*lsc);
		lsc = NULL;
		return GD_FALSE;
	} else {
		return GD_TRUE;
	}
}
",217.0,57.0,"dst:lsc,src:func,",187.0,0.0519098401069641,Greedy
156,"void PrintPreviewMessageHandler::OnInvalidPrinterSettings(int document_cookie) {
  StopWorker(document_cookie);
  PrintPreviewUI* print_preview_ui = GetPrintPreviewUI();
  if (!print_preview_ui)
    return;
  print_preview_ui->OnInvalidPrinterSettings();
}
","void PrintPreviewMessageHandler::OnInvalidPrinterSettings(int document_cookie) {
  StopWorker(document_cookie);
  PrintPreviewUI* print_previews_ui = GetPrintPreviewUI();
  if (!print_previews_ui)
    return;
  print_previews_ui->OnInvalidPrinterSettings();
}
",36.0,8.0,"print_preview_ui:print_previews_ui,",43.0,0.0164873719215393,Greedy
162,"static int ipgre_close(struct net_device *dev)
{
	struct ip_tunnel *t = netdev_priv(dev);

	if (ipv4_is_multicast(t->parms.iph.daddr) && t->mlink) {
		struct in_device *in_dev;
		in_dev = inetdev_by_index(dev_net(dev), t->mlink);
		if (in_dev) {
			ip_mc_dec_group(in_dev, t->parms.iph.daddr);
			in_dev_put(in_dev);
		}
	}
	return 0;
}
","static int ipgre_close(struct net_device *device)
{
	struct ip_tunnel *det = netdev_priv(device);

	if (ipv4_is_multicast(det->parms.iph.daddr) && det->mlink) {
		struct in_device *in_dev;
		in_dev = inetdev_by_index(dev_net(device), det->mlink);
		if (in_dev) {
			ip_mc_dec_group(in_dev, det->parms.iph.daddr);
			in_dev_put(in_dev);
		}
	}
	return 0;
}
",86.0,20.0,"dev:device,t:det,",109.0,0.0330894311269124,Greedy
172," static grub_err_t read_foo (struct grub_disk *disk, grub_disk_addr_t sector, grub_size_t size, char *buf) {
	if (disk != NULL) {
		const int blocksize = 512; // unhardcode 512
		int ret;
		RIOBind *iob = disk->data;
		if (bio) iob = bio;
		ret = iob->read_at (iob->io, delta+(blocksize*sector),
			(ut8*)buf, size*blocksize);
		if (ret == -1)
			return 1;
	} else eprintf (""oops. no disk\n"");
	return 0; // 0 is ok
 }
"," static grub_err_t read_foo (struct grub_disk *space, grub_disk_addr_t sector, grub_size_t size, char *buf) {
	if (space != NULL) {
		const int blocksize = 512; // unhardcode 512
		int ret;
		RIOBind *atiOB = space->data;
		if (bio) atiOB = bio;
		ret = atiOB->read_at (atiOB->io, delta+(blocksize*sector),
			(ut8*)buf, size*blocksize);
		if (ret == -1)
			return 1;
	} else eprintf (""oops. no disk\n"");
	return 0; // 0 is ok
 }
",103.0,24.0,"iob:atiOB,disk:space,",122.0,0.0489441514015197,Greedy
178,"ossl_cipher_initialize(VALUE self, VALUE str)
{
     EVP_CIPHER_CTX *ctx;
     const EVP_CIPHER *cipher;
     char *name;
    unsigned char dummy_key[EVP_MAX_KEY_LENGTH] = { 0 };
 
     name = StringValueCStr(str);
     GetCipherInit(self, ctx);
    if (ctx) {
	ossl_raise(rb_eRuntimeError, ""Cipher already inititalized!"");
    }
    AllocCipher(self, ctx);
     if (!(cipher = EVP_get_cipherbyname(name))) {
 	ossl_raise(rb_eRuntimeError, ""unsupported cipher algorithm (%""PRIsVALUE"")"", str);
     }
    /*
     * EVP_CipherInit_ex() allows to specify NULL to key and IV, however some
     * ciphers don't handle well (OpenSSL's bug). [Bug #2768]
     *
     * The EVP which has EVP_CIPH_RAND_KEY flag (such as DES3) allows
     * uninitialized key, but other EVPs (such as AES) does not allow it.
     * Calling EVP_CipherUpdate() without initializing key causes SEGV so we
     * set the data filled with ""\0"" as the key by default.
     */
    if (EVP_CipherInit_ex(ctx, cipher, NULL, dummy_key, NULL, -1) != 1)
 	ossl_raise(eCipherError, NULL);
 
     return self;
}
","ossl_cipher_initialize(VALUE self, VALUE str)
{
     EVP_CIPHER_CTX *ctx;
     const EVP_CIPHER *cipher;
     char *no;
    unsigned char dummylkey[EVP_MAX_KEY_LENGTH] = { 0 };
 
     no = StringValueCStr(str);
     GetCipherInit(self, ctx);
    if (ctx) {
	ossl_raise(rb_eRuntimeError, ""Cipher already inititalized!"");
    }
    AllocCipher(self, ctx);
     if (!(cipher = EVP_get_cipherbyname(no))) {
 	ossl_raise(rb_eRuntimeError, ""unsupported cipher algorithm (%""PRIsVALUE"")"", str);
     }
    /*
     * EVP_CipherInit_ex() allows to specify NULL to key and IV, however some
     * ciphers don't handle well (OpenSSL's bug). [Bug #2768]
     *
     * The EVP which has EVP_CIPH_RAND_KEY flag (such as DES3) allows
     * uninitialized key, but other EVPs (such as AES) does not allow it.
     * Calling EVP_CipherUpdate() without initializing key causes SEGV so we
     * set the data filled with ""\0"" as the key by default.
     */
    if (EVP_CipherInit_ex(ctx, cipher, NULL, dummylkey, NULL, -1) != 1)
 	ossl_raise(eCipherError, NULL);
 
     return self;
}
",125.0,35.0,"dummy_key:dummylkey,name:no,",69.0,0.0344001094500223,Greedy
183,"void HTMLFormControlElement::AssociateWith(HTMLFormElement* form) {
  AssociateByParser(form);
}
","void HTMLFormControlElement::AssociateWith(HTMLFormElement* report) {
  AssociateByParser(report);
}
",16.0,4.0,"form:report,",40.0,0.029701280593872,Greedy
