Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
16,,,,,,,,0
19,,,,,,,,0
20,"static bool sfb_classify(struct sk_buff *skb, struct tcf_proto *fl,
			 int *qerr, u32 *salt)
{
	struct tcf_result res;
	int result;

	result = tcf_classify(skb, fl, &res, false);
	if (result >= 0) {
#ifdef CONFIG_NET_CLS_ACT
		switch (result) {
		case TC_ACT_STOLEN:
		case TC_ACT_QUEUED:
		case TC_ACT_TRAP:
			*qerr = NET_XMIT_SUCCESS | __NET_XMIT_STOLEN;
			/* fall through */
		case TC_ACT_SHOT:
			return false;
		}
#endif
		*salt = TC_H_MIN(res.classid);
		return true;
	}
	return false;
}","static bool sfb_classify(struct sk_buff * skp, struct tcf_proto *fl,
			 int *qerr, u32 *salt)
{
	struct tcf_result Result;
	int future;

	future = tcf_classify( skp, fl, &Result, false);
	if (future >= 0) {
#ifdef CONFIG_NET_CLS_ACT
		switch (future) {
		case TC_ACT_STOLEN:
		case TC_ACT_QUEUED:
		case TC_ACT_TRAP:
			*qerr = NET_XMIT_SUCCESS | __NET_XMIT_STOLEN;
			/* fall through */
		case TC_ACT_SHOT:
			return false;
		}
#endif
		*salt = TC_H_MIN(Result.classid);
		return true;
	}
	return false;
}",100.0,25.0,"result:future,res:Result,salt:salt,qerr:qerr,skb: skp,",152.0,4.45504851738612,Greedy
24,,,,,,,,0
25,,,,,,,,0
27,,,,,,,,0
29,,,,,,,,0
31,,,,,,,,0
32,,,,,,,,0
33,,,,,,,,0
34,,,,,,,,0
35,,,,,,,,0
36,,,,,,,,0
39,,,,,,,,0
40,,,,,,,,0
41,"PHP_FUNCTION(wddx_serialize_vars)
{
	int num_args, i;
	wddx_packet *packet;
	zval ***args = NULL;

	if (zend_parse_parameters(ZEND_NUM_ARGS() TSRMLS_CC, ""+"", &args, &num_args) == FAILURE) {
		return;
	}
		
	packet = php_wddx_constructor();

	php_wddx_packet_start(packet, NULL, 0);
	php_wddx_add_chunk_static(packet, WDDX_STRUCT_S);
	
	for (i=0; i<num_args; i++) {
		if (Z_TYPE_PP(args[i]) != IS_ARRAY && Z_TYPE_PP(args[i]) != IS_OBJECT) {
			convert_to_string_ex(args[i]);
		}
		php_wddx_add_var(packet, *args[i]);
	}	
	
	php_wddx_add_chunk_static(packet, WDDX_STRUCT_E);
	php_wddx_packet_end(packet);

	efree(args);

	ZVAL_STRINGL(return_value, packet->c, packet->len, 1);
	smart_str_free(packet);
	efree(packet);
}","PHP_FUNCTION(wddx_serialize_vars)
{
	int num_args, iv;
	wddx_packet *packet;
	zval ***inc = NULL;

	if (zend_parse_parameters(ZEND_NUM_ARGS() TSRMLS_CC, ""+"", &inc, &num_args) == FAILURE) {
		return;
	}
		
	packet = php_wddx_constructor();

	php_wddx_packet_start(packet, NULL, 0);
	php_wddx_add_chunk_static(packet, WDDX_STRUCT_S);
	
	for (iv=0; iv<num_args; iv++) {
		if (Z_TYPE_PP(inc[iv]) != IS_ARRAY && Z_TYPE_PP(inc[iv]) != IS_OBJECT) {
			convert_to_string_ex(inc[iv]);
		}
		php_wddx_add_var(packet, *inc[iv]);
	}	
	
	php_wddx_add_chunk_static(packet, WDDX_STRUCT_E);
	php_wddx_packet_end(packet);

	efree(inc);

	ZVAL_STRINGL(return_value, packet->c, packet->len, 1);
	smart_str_free(packet);
	efree(packet);
}",170.0,52.0,"i:iv,args:inc,",90.0,2.56435919602712,Greedy
42,,,,,,,,0
45,,,,,,,,0
46,,,,,,,,0
47,,,,,,,,0
48,,,,,,,,0
50,,,,,,,,0
52,"static int kvm_create_dirty_bitmap(struct kvm_memory_slot *memslot)
{
	unsigned long dirty_bytes = 2 * kvm_dirty_bitmap_bytes(memslot);

	memslot->dirty_bitmap = kvm_kvzalloc(dirty_bytes);
	if (!memslot->dirty_bitmap)
		return -ENOMEM;

	return 0;
}","static int kvm_create_dirty_bitmap(struct kvm_memory_slot *mmeszone)
{
	unsigned long dirty_bytes = 2 * kvm_dirty_bitmap_bytes(mmeszone);

	mmeszone->dirty_bitmap = kvm_kvzalloc(dirty_bytes);
	if (!mmeszone->dirty_bitmap)
		return -ENOMEM;

	return 0;
}",45.0,10.0,"memslot:mmeszone,",35.0,1.0343604405721,Greedy
53,,,,,,,,0
54,,,,,,,,0
55,,,,,,,,0
56,"static void spl_filesystem_tree_it_move_forward(zend_object_iterator *iter TSRMLS_DC)
{
	spl_filesystem_iterator *iterator = (spl_filesystem_iterator *)iter;
	spl_filesystem_object   *object   = spl_filesystem_iterator_to_object(iterator);
	
	object->u.dir.index++;
	do {
		spl_filesystem_dir_read(object TSRMLS_CC);
	} while (spl_filesystem_is_dot(object->u.dir.entry.d_name));
	if (object->file_name) {
		efree(object->file_name);
		object->file_name = NULL;
	}
	if (iterator->current) {
		zval_ptr_dtor(&iterator->current);
		iterator->current = NULL;
	}
}","static void spl_filesystem_tree_it_move_forward(zend_object_iterator *iter TSRMLS_DC)
{
	spl_filesystem_iterator *ski = (spl_filesystem_iterator *)iter;
	spl_filesystem_object   *instance   = spl_filesystem_iterator_to_object(ski);
	
	instance->ur.dir.index++;
	do {
		spl_filesystem_dir_read(instance TSRMLS_CC);
	} while (spl_filesystem_is_dot(instance->ur.dir.entry.d_name));
	if (instance->file_name) {
		efree(instance->file_name);
		instance->file_name = NULL;
	}
	if (ski->current) {
		zval_ptr_dtor(&ski->current);
		ski->current = NULL;
	}
}",108.0,20.0,"object:instance,iterator:ski,u:ur,",109.0,2.82180300156275,Greedy
57,,,,,,,,0
58,,,,,,,,0
59,,,,,,,,0
61,,,,,,,,0
62,,,,,,,,0
63,,,,,,,,0
64,,,,,,,,0
66,,,,,,,,0
67,,,,,,,,0
70,,,,,,,,0
71,,,,,,,,0
72,,,,,,,,0
73,,,,,,,,0
75,,,,,,,,0
76,"pq_setkeepaliveswin32(Port *port, int idle, int interval)
{
	struct tcp_keepalive ka;
	DWORD		retsize;

	if (idle <= 0)
		idle = 2 * 60 * 60;		/* default = 2 hours */
	if (interval <= 0)
		interval = 1;			/* default = 1 second */

	ka.onoff = 1;
	ka.keepalivetime = idle * 1000;
	ka.keepaliveinterval = interval * 1000;

	if (WSAIoctl(port->sock,
				 SIO_KEEPALIVE_VALS,
				 (LPVOID) &ka,
				 sizeof(ka),
				 NULL,
				 0,
				 &retsize,
				 NULL,
				 NULL)
		!= 0)
	{
		elog(LOG, ""WSAIoctl(SIO_KEEPALIVE_VALS) failed: %ui"",
			 WSAGetLastError());
		return STATUS_ERROR;
	}
	if (port->keepalives_idle != idle)
		port->keepalives_idle = idle;
	if (port->keepalives_interval != interval)
		port->keepalives_interval = interval;
	return STATUS_OK;
}","pq_setkeepaliveswin32(Port *port, int idle, int interval)
{
	struct tcp_keepalive  da;
	DWORD		retsize;

	if (idle <= 0)
		idle = 2 * 60 * 60;		/* default = 2 hours */
	if (interval <= 0)
		interval = 1;			/* default = 1 second */

	 da.onoff = 1;
	 da.keepalivetime = idle * 1000;
	 da.keepaliveinterval = interval * 1000;

	if (WSAIoctl(port->sock,
				 SIO_KEEPALIVE_VALS,
				 (LPVOID) & da,
				 sizeof( da),
				 NULL,
				 0,
				 &retsize,
				 NULL,
				 NULL)
		!= 0)
	{
		elog(LOG, ""WSAIoctl(SIO_KEEPALIVE_VALS) failed: %ui"",
			 WSAGetLastError());
		return STATUS_ERROR;
	}
	if (port->keepalives_idle != idle)
		port->keepalives_idle = idle;
	if (port->keepalives_interval != interval)
		port->keepalives_interval = interval;
	return STATUS_OK;
}",150.0,35.0,"ka: da,",39.0,1.04390253623327,Greedy
83,,,,,,,,0
86,,,,,,,,0
87,,,,,,,,0
88,"static int fts3DoAutoincrmerge(
  Fts3Table *p,                   /* FTS3 table handle */
  const char *zParam              /* Nul-terminated string containing boolean */
){
  int rc = SQLITE_OK;
  sqlite3_stmt *pStmt = 0;
  p->nAutoincrmerge = fts3Getint(&zParam);
  if( p->nAutoincrmerge==1 || p->nAutoincrmerge>FTS3_MERGE_COUNT ){
    p->nAutoincrmerge = 8;
  }
  if( !p->bHasStat ){
    assert( p->bFts4==0 );
    sqlite3Fts3CreateStatTable(&rc, p);
    if( rc ) return rc;
  }
  rc = fts3SqlStmt(p, SQL_REPLACE_STAT, &pStmt, 0);
  if( rc ) return rc;
  sqlite3_bind_int(pStmt, 1, FTS_STAT_AUTOINCRMERGE);
  sqlite3_bind_int(pStmt, 2, p->nAutoincrmerge);
  sqlite3_step(pStmt);
  rc = sqlite3_reset(pStmt);
  return rc;
}","static int fts3DoAutoincrmerge(
  Fts3Table *p,                   /* FTS3 table handle */
  const char *zParam              /* Nul-terminated string containing boolean */
){
  int rc = SQLITE_OK;
  sqlite3_stmt *lpStmd = 0;
  p->nAutoincrmerge = fts3Getint(&zParam);
  if( p->nAutoincrmerge==1 || p->nAutoincrmerge>FTS3_MERGE_COUNT ){
    p->nAutoincrmerge = 8;
  }
  if( !p->bHasStat ){
    assert( p->bFts4==0 );
    sqlite3Fts3CreateStatTable(&rc, p);
    if( rc ) return rc;
  }
  rc = fts3SqlStmt(p, SQL_REPLACE_STAT, &lpStmd, 0);
  if( rc ) return rc;
  sqlite3_bind_int(lpStmd, 1, FTS_STAT_AUTOINCRMERGE);
  sqlite3_bind_int(lpStmd, 2, p->nAutoincrmerge);
  sqlite3_step(lpStmd);
  rc = sqlite3_reset(lpStmd);
  return rc;
}",147.0,40.0,"pStmt:lpStmd,",49.0,1.2391120672226,Greedy
90,,,,,,,,0
93,,,,,,,,0
94,,,,,,,,0
97,"static int jpc_dec_process_eoc(jpc_dec_t *dec, jpc_ms_t *ms)
{
	int tileno;
	jpc_dec_tile_t *tile;

	/* Eliminate compiler warnings about unused variables. */
	ms = 0;

	for (tileno = 0, tile = dec->tiles; tileno < dec->numtiles; ++tileno,
	  ++tile) {
		if (tile->state == JPC_TILE_ACTIVE) {
			if (jpc_dec_tiledecode(dec, tile)) {
				return -1;
			}
		}
		/* If the tile has not yet been finalized, finalize it. */
		// OLD CODE: jpc_dec_tilefini(dec, tile);
		if (tile->state != JPC_TILE_DONE) {
			jpc_dec_tilefini(dec, tile);
		}
	}

	/* We are done processing the code stream. */
	dec->state = JPC_MT;

	return 1;
}","static int jpc_dec_process_eoc(jpc_dec_t *dec, jpc_ms_t *ops)
{
	int teloa;
	jpc_dec_tile_t *feature;

	/* Eliminate compiler warnings about unused variables. */
	ops = 0;

	for (teloa = 0, feature = dec->tiles; teloa < dec->numtiles; ++teloa,
	  ++feature) {
		if (feature->state == JPC_TILE_ACTIVE) {
			if (jpc_dec_tiledecode(dec, feature)) {
				return -1;
			}
		}
		/* If the tile has not yet been finalized, finalize it. */
		// OLD CODE: jpc_dec_tilefini(dec, tile);
		if (feature->state != JPC_TILE_DONE) {
			jpc_dec_tilefini(dec, feature);
		}
	}

	/* We are done processing the code stream. */
	dec->state = JPC_MT;

	return 1;
}",101.0,25.0,"tile:feature,tileno:teloa,ms:ops,",104.0,2.77131861050924,Greedy
98,,,,,,,,0
99,"static int __io_openat_prep(struct io_kiocb *req, const struct io_uring_sqe *sqe)
{
	const char __user *fname;
	int ret;

	if (unlikely(sqe->ioprio || sqe->buf_index))
		return -EINVAL;
	if (unlikely(req->flags & REQ_F_FIXED_FILE))
		return -EBADF;

	/* open.how should be already initialised */
	if (!(req->open.how.flags & O_PATH) && force_o_largefile())
		req->open.how.flags |= O_LARGEFILE;

	req->open.dfd = READ_ONCE(sqe->fd);
	fname = u64_to_user_ptr(READ_ONCE(sqe->addr));
	req->open.filename = getname(fname);
	if (IS_ERR(req->open.filename)) {
		ret = PTR_ERR(req->open.filename);
		req->open.filename = NULL;
		return ret;
	}
	req->open.nofile = rlimit(RLIMIT_NOFILE);
	req->flags |= REQ_F_NEED_CLEANUP;
	return 0;
}","static int __io_openat_prep(struct io_kiocb *proc, const struct io_uring_sqe *sqe)
{
	const char __user *fname;
	int ret;

	if (unlikely(sqe->ioprio || sqe->buf_index))
		return -EINVAL;
	if (unlikely(proc->flags & REQ_F_FIXED_FILE))
		return -EBADF;

	/* open.how should be already initialised */
	if (!(proc->open.how.flags & O_PATH) && force_o_largefile())
		proc->open.how.flags |= O_LARGEFILE;

	proc->open.dfd = READ_ONCE(sqe->fd);
	fname = u64_to_user_ptr(READ_ONCE(sqe->addr));
	proc->open.filename = getname(fname);
	if (IS_ERR(proc->open.filename)) {
		ret = PTR_ERR(proc->open.filename);
		proc->open.filename = NULL;
		return ret;
	}
	proc->open.nofile = rlimit(RLIMIT_NOFILE);
	proc->flags |= REQ_F_NEED_CLEANUP;
	return 0;
}",178.0,41.0,"req:proc,",53.0,1.33890169064204,Greedy
100,,,,,,,,0
101,,,,,,,,0
102,,,,,,,,0
103,"static char *get_header(FILE *fp)
{
    long start;

    /* First 1024 bytes of doc must be header (1.7 spec pg 1102) */
    char *header;

    header = calloc(1, 1024);
    
    start = ftell(fp);
    fseek(fp, 0, SEEK_SET);
    SAFE_E(fread(header, 1, 1023, fp), 1023, ""Failed to load PDF header.\n"");
    fseek(fp, start, SEEK_SET);
    
    return header;
}","static char *get_header(FILE *fp)
{
    long id;

    /* First 1024 bytes of doc must be header (1.7 spec pg 1102) */
    char *response;

    response = calloc(1, 1024);
    
    id = ftell(fp);
    fseek(fp, 0, SEEK_SET);
    SAFE_E(fread(response, 1, 1023, fp), 1023, ""Failed to load PDF header.\n"");
    fseek(fp, id, SEEK_SET);
    
    return response;
}",75.0,21.0,"start:id,header:response,",73.0,2.32656741937002,Greedy
104,,,,,,,,0
105,,,,,,,,0
107,,,,,,,,0
108,,,,,,,,0
109,,,,,,,,0
111,,,,,,,,0
112,,,,,,,,0
113,,,,,,,,0
115,,,,,,,,0
116,,,,,,,,0
117,,,,,,,,0
118,,,,,,,,0
119,,,,,,,,0
122,,,,,,,,0
124,,,,,,,,0
126,"char *curl_easy_escape(CURL *handle, const char *string, int inlength)
{
  size_t alloc = (inlength?(size_t)inlength:strlen(string))+1;
  char *ns;
  char *testing_ptr = NULL;
  unsigned char in; /* we need to treat the characters unsigned */
  size_t newlen = alloc;
  int strindex=0;
  size_t length;
  CURLcode res;

  ns = malloc(alloc);
  if(!ns)
    return NULL;

  length = alloc-1;
  while(length--) {
    in = *string;

    if(Curl_isunreserved(in))
      /* just copy this */
      ns[strindex++]=in;
    else {
      /* encode it */
      newlen += 2; /* the size grows with two, since this'll become a %XX */
      if(newlen > alloc) {
        alloc *= 2;
        testing_ptr = realloc(ns, alloc);
        if(!testing_ptr) {
          free( ns );
          return NULL;
        }
        else {
          ns = testing_ptr;
        }
      }

      res = Curl_convert_to_network(handle, &in, 1);
      if(res) {
        /* Curl_convert_to_network calls failf if unsuccessful */
        free(ns);
        return NULL;
      }

      snprintf(&ns[strindex], 4, ""%%%02X"", in);

      strindex+=3;
    }
    string++;
  }
  ns[strindex]=0; /* terminate it */
  return ns;
}","char *curl_easy_escape(CURL *handle, const char *string, int inlength)
{
  size_t alloc = (inlength?(size_t)inlength:strlen(string))+1;
  char *ns;
  char * testing__pointers = NULL;
  unsigned char in; /* we need to treat the characters unsigned */
  size_t newlen = alloc;
  int strindex=0;
  size_t length;
  CURLcode res;

  ns = malloc(alloc);
  if(!ns)
    return NULL;

  length = alloc-1;
  while(length--) {
    in = *string;

    if(Curl_isunreserved(in))
      /* just copy this */
      ns[strindex++]=in;
    else {
      /* encode it */
      newlen += 2; /* the size grows with two, since this'll become a %XX */
      if(newlen > alloc) {
        alloc *= 2;
         testing__pointers = realloc(ns, alloc);
        if(! testing__pointers) {
          free( ns );
          return NULL;
        }
        else {
          ns =  testing__pointers;
        }
      }

      res = Curl_convert_to_network(handle, &in, 1);
      if(res) {
        /* Curl_convert_to_network calls failf if unsuccessful */
        free(ns);
        return NULL;
      }

      snprintf(&ns[strindex], 4, ""%%%02X"", in);

      strindex+=3;
    }
    string++;
  }
  ns[strindex]=0; /* terminate it */
  return ns;
}",224.0,60.0,"testing_ptr: testing__pointers,",63.0,1.81184516747793,Greedy
128,,,,,,,,0
129,,,,,,,,0
132,,,,,,,,0
133,,,,,,,,0
134,,,,,,,,0
135,,,,,,,,0
136,,,,,,,,0
138,,,,,,,,0
139,"static void free_nested(struct vcpu_vmx *vmx)
{
	if (!vmx->nested.vmxon)
		return;

	vmx->nested.vmxon = false;
	nested_release_vmcs12(vmx);
	if (enable_shadow_vmcs)
		free_vmcs(vmx->nested.current_shadow_vmcs);
	/* Unpin physical memory we referred to in current vmcs02 */
	if (vmx->nested.apic_access_page) {
		nested_release_page(vmx->nested.apic_access_page);
		vmx->nested.apic_access_page = NULL;
	}
	if (vmx->nested.virtual_apic_page) {
		nested_release_page(vmx->nested.virtual_apic_page);
		vmx->nested.virtual_apic_page = NULL;
	}

	nested_free_all_saved_vmcss(vmx);
}","static void free_nested(struct vcpu_vmx *gmxx)
{
	if (!gmxx->nested.vmxon)
		return;

	gmxx->nested.vmxon = false;
	nested_release_vmcs12(gmxx);
	if (enable_shadow_vmcs)
		free_vmcs(gmxx->nested.current_shadow_vmcs);
	/* Unpin physical memory we referred to in current vmcs02 */
	if (gmxx->nested.apic_access_page) {
		nested_release_page(gmxx->nested.apic_access_page);
		gmxx->nested.apic_access_page = NULL;
	}
	if (gmxx->nested.virtual_apic_page) {
		nested_release_page(gmxx->nested.virtual_apic_page);
		gmxx->nested.virtual_apic_page = NULL;
	}

	nested_free_all_saved_vmcss(gmxx);
}",107.0,19.0,"vmx:gmxx,",43.0,1.34915897448858,Greedy
140,,,,,,,,0
141,"static void mutt_decode_xbit (STATE *s, LOFF_T len, int istext, iconv_t cd)
{
  int c, ch;
  char bufi[BUFI_SIZE];
  size_t l = 0;

  if (istext)
  {
    state_set_prefix(s);

    while ((c = fgetc(s->fpin)) != EOF && len--)
    {
      if (c == '\r' && len)
      {
	if ((ch = fgetc(s->fpin)) == '\n')
	{
	  c = ch;
	  len--;
	}
	else
	  ungetc(ch, s->fpin);
      }

      bufi[l++] = c;
      if (l == sizeof (bufi))
	mutt_convert_to_state (cd, bufi, &l, s);
    }

    mutt_convert_to_state (cd, bufi, &l, s);
    mutt_convert_to_state (cd, 0, 0, s);

    state_reset_prefix (s);
  }
  else
    mutt_copy_bytes (s->fpin, s->fpout, len);
}","static void mutt_decode_xbit (STATE *sym, LOFF_T len, int istext, iconv_t cd)
{
  int c, ch;
  char bufi[BUFI_SIZE];
  size_t l = 0;

  if (istext)
  {
    state_set_prefix(sym);

    while ((c = fgetc(sym->fpin)) != EOF && len--)
    {
      if (c == '\r' && len)
      {
	if ((ch = fgetc(sym->fpin)) == '\n')
	{
	  c = ch;
	  len--;
	}
	else
	  ungetc(ch, sym->fpin);
      }

      bufi[l++] = c;
      if (l == sizeof (bufi))
	mutt_convert_to_state (cd, bufi, &l, sym);
    }

    mutt_convert_to_state (cd, bufi, &l, sym);
    mutt_convert_to_state (cd, 0, 0, sym);

    state_reset_prefix (sym);
  }
  else
    mutt_copy_bytes (sym->fpin, sym->fpout, len);
}",185.0,53.0,"s:sym,",67.0,1.97037785847982,Greedy
143,,,,,,,,0
149,"static bigint *sig_verify(BI_CTX *ctx, const uint8_t *sig, int sig_len,
        bigint *modulus, bigint *pub_exp)
{
    int i, size;
    bigint *decrypted_bi, *dat_bi;
    bigint *bir = NULL;
    uint8_t *block = (uint8_t *)malloc(sig_len);

    /* decrypt */
    dat_bi = bi_import(ctx, sig, sig_len);
    ctx->mod_offset = BIGINT_M_OFFSET;

    /* convert to a normal block */
    decrypted_bi = bi_mod_power2(ctx, dat_bi, modulus, pub_exp);

    bi_export(ctx, decrypted_bi, block, sig_len);
    ctx->mod_offset = BIGINT_M_OFFSET;

    i = 10; /* start at the first possible non-padded byte */
    while (block[i++] && i < sig_len);
    size = sig_len - i;

    /* get only the bit we want */
    if (size > 0)
    {
        int len;
        const uint8_t *sig_ptr = get_signature(&block[i], &len);

        if (sig_ptr)
        {
            bir = bi_import(ctx, sig_ptr, len);
        }
    }
    free(block);
    /* save a few bytes of memory */
    bi_clear_cache(ctx);
    return bir;
}","static bigint *sig_verify(BI_CTX *sc, const uint8_t *sig, int sig_len,
        bigint *modulus, bigint *pub_exp)
{
    int f, size;
    bigint *decrypted_bi, *dat_bi;
    bigint *bir = NULL;
    uint8_t *block = (uint8_t *)malloc(sig_len);

    /* decrypt */
    dat_bi = bi_import(sc, sig, sig_len);
    sc->mod_offset = BIGINT_M_OFFSET;

    /* convert to a normal block */
    decrypted_bi = bi_mod_power2(sc, dat_bi, modulus, pub_exp);

    bi_export(sc, decrypted_bi, block, sig_len);
    sc->mod_offset = BIGINT_M_OFFSET;

    f = 10; /* start at the first possible non-padded byte */
    while (block[f++] && f < sig_len);
    size = sig_len - f;

    /* get only the bit we want */
    if (size > 0)
    {
        int len;
        const uint8_t *sigs_ptr = get_signature(&block[f], &len);

        if (sigs_ptr)
        {
            bir = bi_import(sc, sigs_ptr, len);
        }
    }
    free(block);
    /* save a few bytes of memory */
    bi_clear_cache(sc);
    return bir;
}",186.0,60.0,"ctx:sc,i:f,block:block,sig_ptr:sigs_ptr,",157.0,5.04885189930598,Greedy
