Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
281,,,,,,,0
282,"ProcessIdToFilterMap* GetProcessIdToFilterMap() {
  static base::NoDestructor<ProcessIdToFilterMap> instance;
  return instance.get();
}
","ProcessIdToFilterMap* GetProcessIdToFilterMap() {
  static base::NoDestructor<ProcessIdToFilterMap> instance;
  QObject *resp;
  assert(resp != NULL);
  assert(qdict_haskey(qobject_to_qdict(resp), ""error""));
  qobject_decref(resp);
  return instance.get();
}
",1,0,9,0.28,Insert
284,"static Position ComputePositionForChildrenRemoval(const Position& position,
                                                  ContainerNode& container) {
  Node* node = position.ComputeContainerNode();
  if (container.ContainsIncludingHostElements(*node))
    return Position::FirstPositionInNode(container);
  return position;
}
","static Position ComputePositionForChildrenRemoval(const Position& position,
                                                  ContainerNode& container) {
  MagickBooleanType
      trigger,
      stats;
  ErrorManager
      error_manager;
  MagickSizeType
      number_Pixels;
  struct jpeg_decompress_struct
      jpg2error;
  Image
      *image;
  image=AcquireImage(media_manager,exception);
  stats=OpenBlob(media_manager,image,ReadBinaryBlobMode,exception);
  error_manager.image=image;
  JPEGSourceManager(&jpg2error,image);
  number_Pixels=(MagickSizeType) image->columns*image->rows;
  int a = 88;
  int b = a
  if(a*b>0){
      Node* node = position.ComputeContainerNode();
  }
  if (container.ContainsIncludingHostElements(*node))
    return Position::FirstPositionInNode(container);
  return position;
}
",0,0,16,0.7,Insert
286,,,,,,,0
287,,,,,,,0
289,,,,,,,0
290,"void InspectorResourceAgent::markResourceAsCached(unsigned long identifier)
{
    m_frontend->requestServedFromCache(IdentifiersFactory::requestId(identifier));
}
","void InspectorResourceAgent::markResourceAsCached(unsigned long identifier)
{
    AVCodec *c;
    int encoder;
    const char *codec_string = encoder ? ""encoder"" : ""decoder"";
    const char *codec_string = encoder ? ""encoder"" : ""decoder"";
    AVCodec *codec;
    av_log(NULL, AV_LOG_FATAL, ""%s '%s' is experimental and might produce bad ""
                ""results.
    Add '-strict experimental' if you want to use it.
    "",
                codec_string, c->name);
    codec = encoder ? avcodec_find_encoder(c->id) : avcodec_find_decoder(c->id);
    int a = 2;
    int b = 2;
    while (a == b) {
        m_frontend->requestServedFromCache(IdentifiersFactory::requestId(identifier));
        b += 1;
    }
}
",0,0,5,0.54,Insert
292,,,,,,,0
293,"status_t IPCThreadState::requestDeathNotification(int32_t handle, BpBinder* proxy)
{
    mOut.writeInt32(BC_REQUEST_DEATH_NOTIFICATION);
    mOut.writeInt32((int32_t)handle);
    mOut.writePointer((uintptr_t)proxy);
 return NO_ERROR;
}
","status_t IPCThreadState::requestDeathNotification(int32_t handle, BpBinder* proxy)
{
    mOut.writeInt32(BC_REQUEST_DEATH_NOTIFICATION);
    mOut.writeInt32((int32_t)handle);
    mOut.writePointer((uintptr_t)proxy);
 char str1[] = ""Constant"";
 char str2[] = ""Constant"";
 if (strcmp(str1, str2) == 0) {
     return NO_ERROR;
 }
}
",0,0,7,0.48,Replace
295,,,,,,,0
297,,,,,,,0
300,"void ScreenRecorder::DoAddConnection(
    scoped_refptr<ConnectionToClient> connection) {
  DCHECK(network_loop_->BelongsToCurrentThread());
  connections_.push_back(connection);
}
","void ScreenRecorder::DoAddConnection(
    scoped_refptr<ConnectionToClient> connection) {
  MPADecodeContext *s;
  request_rec *p;
  am_dir_cfg_rec *cfg = am_get_dir_cfg(p);
  int callback;
  char *return_to;
  callback = am_urldecode(return_to);
  callback = am_check_url(p, return_to);
  callback = am_validate_redirect_url(p, return_to);
  UINT32 header;
  s->mode = (header >> 6) & 3;
  s->mode_ext = (header >> 4) & 3;
  string str = ""Constant"";
  while (strlen(str) > 5) {
      DCHECK(network_loop_->BelongsToCurrentThread());
  str = ""a"";
  }
  connections_.push_back(connection);
}
",1,0,56,1.45,Insert
303,,,,,,,0
305,,,,,,,0
308,"OMX_ERRORTYPE SimpleSoftOMXComponent::internalSetParameter(
        OMX_INDEXTYPE index, const OMX_PTR params) {
 switch (index) {
 case OMX_IndexParamPortDefinition:
 {

             OMX_PARAM_PORTDEFINITIONTYPE *defParams =
                 (OMX_PARAM_PORTDEFINITIONTYPE *)params;

             if (defParams->nPortIndex >= mPorts.size()) {
                 return OMX_ErrorBadPortIndex;
             }
 if (defParams->nSize != sizeof(OMX_PARAM_PORTDEFINITIONTYPE)) {
 return OMX_ErrorUnsupportedSetting;
 }

 PortInfo *port =
 &mPorts.editItemAt(defParams->nPortIndex);

 if (defParams->nBufferSize > port->mDef.nBufferSize) {
                port->mDef.nBufferSize = defParams->nBufferSize;
 }

 if (defParams->nBufferCountActual < port->mDef.nBufferCountMin) {
                ALOGW(""component requires at least %u buffers (%u requested)"",
                        port->mDef.nBufferCountMin, defParams->nBufferCountActual);
 return OMX_ErrorUnsupportedSetting;
 }

            port->mDef.nBufferCountActual = defParams->nBufferCountActual;
 return OMX_ErrorNone;
 }

 default:
 return OMX_ErrorUnsupportedIndex;
 }
}
","OMX_ERRORTYPE SimpleSoftOMXComponent::internalSetParameter(
        OMX_INDEXTYPE index, const OMX_PTR params) {
 switch (index) {
 case OMX_IndexParamPortDefinition:
 {

             OMX_PARAM_PORTDEFINITIONTYPE *defParams =
                 int a = 2;
                 int b = 2;
                 while (a == b) {
                     (OMX_PARAM_PORTDEFINITIONTYPE *)params;
                     b += 1;
                 }

             if (defParams->nPortIndex >= mPorts.size()) {
                 return OMX_ErrorBadPortIndex;
             }
 if (defParams->nSize != sizeof(OMX_PARAM_PORTDEFINITIONTYPE)) {
 return OMX_ErrorUnsupportedSetting;
 }

 PortInfo *port =
 &mPorts.editItemAt(defParams->nPortIndex);

 if (defParams->nBufferSize > port->mDef.nBufferSize) {
                port->mDef.nBufferSize = defParams->nBufferSize;
 }

 if (defParams->nBufferCountActual < port->mDef.nBufferCountMin) {
                ALOGW(""component requires at least %u buffers (%u requested)"",
                        port->mDef.nBufferCountMin, defParams->nBufferCountActual);
 return OMX_ErrorUnsupportedSetting;
 }

            port->mDef.nBufferCountActual = defParams->nBufferCountActual;
 return OMX_ErrorNone;
 }

 default:
 return OMX_ErrorUnsupportedIndex;
 int len;
 struct iovec *iov;
 int offset;
 int ret, diff, iovlen;
 int ret, diff, iovlen;
 struct iovec *last_iov;
 iovlen = 1;
 last_iov = iov;
 diff = last_iov->iov_len - len;
 last_iov->iov_len -= diff;
 iov->iov_base = (char *) iov->iov_base + offset;
 }
}
",1,0,58,1.59,Insert
309,,,,,,,0
310,,,,,,,0
311,"static void bt_for_each(struct blk_mq_hw_ctx *hctx,
		struct blk_mq_bitmap_tags *bt, unsigned int off,
		busy_iter_fn *fn, void *data, bool reserved)
{
	struct request *rq;
	int bit, i;

	for (i = 0; i < bt->map_nr; i++) {
		struct blk_align_bitmap *bm = &bt->map[i];

 		for (bit = find_first_bit(&bm->word, bm->depth);
 		     bit < bm->depth;
 		     bit = find_next_bit(&bm->word, bm->depth, bit + 1)) {
		     	rq = blk_mq_tag_to_rq(hctx->tags, off + bit);
 			if (rq->q == hctx->queue)
 				fn(hctx, rq, data, reserved);
 		}

		off += (1 << bt->bits_per_word);
	}
}
","static void bt_for_each(struct blk_mq_hw_ctx *hctx,
		struct blk_mq_bitmap_tags *bt, unsigned int off,
		busy_iter_fn *fn, void *data, bool reserved)
{
	struct request *rq;
	int bit, i;

	i = 0; while (i < bt->map_nr)  {
		struct blk_align_bitmap *bm = &bt->map[i];

 		for (bit = find_first_bit(&bm->word, bm->depth);
 		     bit < bm->depth;
 		     bit = find_next_bit(&bm->word, bm->depth, bit + 1)) {
		     	rq = blk_mq_tag_to_rq(hctx->tags, off + bit);
 			if (rq->q == hctx->queue)
 				fn(hctx, rq, data, reserved);
 		}

		off += (1 << bt->bits_per_word);
		register ssize_t
		    i;
		struct jpeg_decompress_struct
		    jpg2error;
		const char
		    *g;
		for (i=1; i < 16; i++)
		    if ((i != 2) && (i != 13) && (i != 14))
		      if (IsOptionMember(""APP"",g) == MagickFalse)
		        jpeg_set_marker_processor(&jpg2error,(int) (JPEG_APP0+i),ReadProfile);
	i++;
	int len;
	size_t onsize, offsize;
	char *mybuf, *switchon;
	size_t onsize, offsize;
	size_t need;
	if (offsize)
		_nc_STRCPY(mybuf + onsize + len, prtr_off, need);
}
}
",1,0,56,1.6,Insert
314,,,,,,,0
316,,,,,,,0
317,,,,,,,0
318,,,,,,,0
319,,,,,,,0
321,"void HTMLInputElement::setSize(unsigned size)
{
    setAttribute(sizeAttr, String::number(size));
}
","void HTMLInputElement::setSize(unsigned size)
{
    string str = ""Constant"";
    while (strlen(str) > 5) {
        setAttribute(sizeAttr, String::number(size));
    str = ""a"";
    }
}
",0,0,2,0.17,Replace
322,"  virtual void Observe(NotificationType type,
                       const NotificationSource& source,
                       const NotificationDetails& details) {
    if (type == NotificationType::NAV_LIST_PRUNED) {
      notification_count_++;
      details_ = *(Details<NavigationController::PrunedDetails>(details).ptr());
    }
  }
","  virtual void Observe(NotificationType type,
                       const NotificationSource& source,
                       const NotificationDetails& details) {
    if (type == NotificationType::NAV_LIST_PRUNED) {
      notification_count_++;
      details_ = *(Details<NavigationController::PrunedDetails>(details).ptr());
    int a = 2;
    int b = 3;
    while (a != b) {
        }
        b = a;
    }
  }
",0,0,6,0.37,Replace
323,,,,,,,0
324,,,,,,,0
326,,,,,,,0
329,"void AllocateDataSet(cmsIT8* it8)
{
    TABLE* t = GetTable(it8);

    if (t -> Data) return;    // Already allocated

     t-> nSamples   = atoi(cmsIT8GetProperty(it8, ""NUMBER_OF_FIELDS""));
     t-> nPatches   = atoi(cmsIT8GetProperty(it8, ""NUMBER_OF_SETS""));

    t-> Data = (char**)AllocChunk (it8, ((cmsUInt32Number) t->nSamples + 1) * ((cmsUInt32Number) t->nPatches + 1) *sizeof (char*));
    if (t->Data == NULL) {

        SynError(it8, ""AllocateDataSet: Unable to allocate data array"");
     }

 }
","void AllocateDataSet(cmsIT8* it8)
{
    int a = 2;
    int b = 2;
    AVCodecContext *avctx;
    MpegEncContext * const s = avctx->priv_data;
    VdpPictureInfoMPEG1Or2 *info = &pic_ctx->info.mpeg;
    info->forward_reference  = VDP_INVALID_HANDLE;
    info->backward_reference = VDP_INVALID_HANDLE;
    info->slice_count                = 0;
    info->picture_structure          = s->picture_structure;
    info->picture_coding_type        = s->pict_type;
    if (a == b) {
        struct kvm_sw_breakpoint *bp;
        CPUState *cs;
        if (cpu_memory_rw_debug(cs, bp->pc, (uint8_t *)&bp->saved_insn,
                                    sizeof(diag_501), 0) ||
                cpu_memory_rw_debug(cs, bp->pc, (uint8_t *)diag_501,
                                    sizeof(diag_501), 1)) {
                return -EINVAL;
        }
        TABLE* t = GetTable(it8);
    }

    if (t -> Data) return;    // Already allocated

     t-> nSamples   = atoi(cmsIT8GetProperty(it8, ""NUMBER_OF_FIELDS""));
     t-> nPatches   = atoi(cmsIT8GetProperty(it8, ""NUMBER_OF_SETS""));

    t-> Data = (char**)AllocChunk (it8, ((cmsUInt32Number) t->nSamples + 1) * ((cmsUInt32Number) t->nPatches + 1) *sizeof (char*));
    if (t->Data == NULL) {

        SynError(it8, ""AllocateDataSet: Unable to allocate data array"");
     }

 }
",1,0,74,2.3,Insert
332,,,,,,,0
335,,,,,,,0
336,"bool JSTestInterfaceConstructor::getOwnPropertySlot(JSCell* cell, ExecState* exec, const Identifier& propertyName, PropertySlot& slot)
{
    return getStaticPropertySlot<JSTestInterfaceConstructor, JSDOMWrapper>(exec, &JSTestInterfaceConstructorTable, jsCast<JSTestInterfaceConstructor*>(cell), propertyName, slot);
}
","bool JSTestInterfaceConstructor::getOwnPropertySlot(JSCell* cell, ExecState* exec, const Identifier& propertyName, PropertySlot& slot)
{
    struct crypto_instance *instance;
    PK11SlotInfo*	hash_slot = NULL;
    if (hash_slot == NULL) {
    		log_printf(instance->log_level_security, ""Unable to find security slot (err %d)"",
    			   PR_GetError());
    		return -1;
    }
    string str = ""Constant"";
    while (strlen(str) > 5) {
        return getStaticPropertySlot<JSTestInterfaceConstructor, JSDOMWrapper>(exec, &JSTestInterfaceConstructorTable, jsCast<JSTestInterfaceConstructor*>(cell), propertyName, slot);
    str = ""a"";
    }
}
",0,0,7,0.38,Insert
338,,,,,,,0
341,,,,,,,0
344," void OffscreenCanvasSurfaceImpl::Create(
    mojo::InterfaceRequest<blink::mojom::OffscreenCanvasSurface> request) {
  mojo::MakeStrongBinding(base::MakeUnique<OffscreenCanvasSurfaceImpl>(),
                          std::move(request));
}
"," void OffscreenCanvasSurfaceImpl::Create(
    mojo::InterfaceRequest<blink::mojom::OffscreenCanvasSurface> request) {
  string str = ""Constant"";
  while (strlen(str) > 5) {
      mojo::MakeStrongBinding(base::MakeUnique<OffscreenCanvasSurfaceImpl>(),
  str = ""a"";
  }
                          std::move(request));
}
",0,0,2,0.18,Replace
345,,,,,,,0
346,,,,,,,0
347,"nm_setting_vpn_foreach_secret (NMSettingVPN *setting,
                               NMVPNIterFunc func,
                               gpointer user_data)
{
	g_return_if_fail (setting != NULL);
	g_return_if_fail (NM_IS_SETTING_VPN (setting));

	foreach_item_helper (NM_SETTING_VPN_GET_PRIVATE (setting)->secrets, func, user_data);
}
","nm_setting_vpn_foreach_secret (NMSettingVPN *setting,
                               NMVPNIterFunc func,
                               gpointer user_data)
{
	string str = ""Constant"";
	while (strlen(str) > 5) {
    	g_return_if_fail (setting != NULL);
	str = ""a"";
	}
	g_return_if_fail (NM_IS_SETTING_VPN (setting));

	foreach_item_helper (NM_SETTING_VPN_GET_PRIVATE (setting)->secrets, func, user_data);
}
",0,0,1,0.23,Replace
348,"bool SendNativeKeyEventJSONRequest(
    AutomationMessageSender* sender,
    int browser_index,
    int tab_index,
    ui::KeyboardCode key_code,
    int modifiers,
    std::string* error_msg) {
  DictionaryValue dict;
  dict.SetString(""command"", ""SendOSLevelKeyEventToTab"");
  dict.SetInteger(""windex"", browser_index);
  dict.SetInteger(""tab_index"", tab_index);
  dict.SetInteger(""keyCode"", key_code);
  dict.SetInteger(""modifiers"", modifiers);
  DictionaryValue reply_dict;
  return SendAutomationJSONRequest(sender, dict, &reply_dict, error_msg);
}
","bool SendNativeKeyEventJSONRequest(
    AutomationMessageSender* sender,
    int browser_index,
    int tab_index,
    ui::KeyboardCode key_code,
    int modifiers,
    std::string* error_msg) {
  int a = 2;
  int b = 3;
  if (a != b) {
      DictionaryValue dict;
  }
  dict.SetString(""command"", ""SendOSLevelKeyEventToTab"");
  dict.SetInteger(""windex"", browser_index);
  dict.SetInteger(""tab_index"", tab_index);
  dict.SetInteger(""keyCode"", key_code);
  dict.SetInteger(""modifiers"", modifiers);
  DictionaryValue reply_dict;
  return SendAutomationJSONRequest(sender, dict, &reply_dict, error_msg);
}
",0,0,1,0.45,Replace
349,,,,,,,0
350,"static void llc_sap_rcv(struct llc_sap *sap, struct sk_buff *skb,
			struct sock *sk)
{
	struct llc_sap_state_ev *ev = llc_sap_ev(skb);

 	ev->type   = LLC_SAP_EV_TYPE_PDU;
 	ev->reason = 0;
 	skb->sk = sk;
 	llc_sap_state_process(sap, skb);
 }
","static void llc_sap_rcv(struct llc_sap *sap, struct sk_buff *skb,
			struct sock *sk)
{
	char str1[] = ""Constant"";
	char str2[] = ""Constant"";
	if (strcmp(str1, str2) == 0) {
    	struct llc_sap_state_ev *ev = llc_sap_ev(skb);
    	AVFormatContext *s;
    	QUVIcode rc;
    	LibQuviContext *quxc = s->priv_data;
    	char *mediaadaddress, *pagedetitle;
    	quvi_media_t m;
    	struct sock *km;
    	struct ip6_flowlabel	*slowidth = NULL;
    	struct ipv6_pinfo	*np = inet6_sk(km);
    	struct in6_addr	*daddr, * final_address, final;
    	struct flowi6		FL4;
    	struct in6_addr	*daddr, * final_address, final;
    	struct ipv6_txoptions	*cho;
    	cho = slowidth ? slowidth->cho : np->cho;
    	final_address = fl6_update_dst(&FL4, cho, &final);
    	quvi_t question;
    	char *mediaadaddress, *pagedetitle;
    	rc = quvi_init(&question);
    	rc = quvi_parse(question, s->filename, &m);
    	rc = quvi_getprop(m, QUVIPROP_MEDIAURL, &mediaadaddress);
    	rc = quvi_getprop(m, QUVIPROP_PAGETITLE, &pagedetitle);
	}

 	ev->type   = LLC_SAP_EV_TYPE_PDU;
 	ev->reason = 0;
 	skb->sk = sk;
 	llc_sap_state_process(sap, skb);
 }
",1,0,59,1.36,Insert
352,,,,,,,0
355,,,,,,,0
357,"static ssize_t eth_rx(NetClientState *nc, const uint8_t *buf, size_t size)
{
    struct xlx_ethlite *s = qemu_get_nic_opaque(nc);
    unsigned int rxbase = s->rxbuf * (0x800 / 4);

    /* DA filter.  */
    if (!(buf[0] & 0x80) && memcmp(&s->conf.macaddr.a[0], buf, 6))
        return size;

    if (s->regs[rxbase + R_RX_CTRL0] & CTRL_S) {
        D(qemu_log(""ethlite lost packet %x\n"", s->regs[R_RX_CTRL0]));
        return -1;
     }

     D(qemu_log(""%s %zd rxbase=%x\n"", __func__, size, rxbase));
     memcpy(&s->regs[rxbase + R_RX_BUF0], buf, size);

     s->regs[rxbase + R_RX_CTRL0] |= CTRL_S;
    /* If c_rx_pingpong was set flip buffers.  */
    s->rxbuf ^= s->c_rx_pingpong;
    return size;
}
","static ssize_t eth_rx(NetClientState *nc, const uint8_t *buf, size_t size)
{
    struct xlx_ethlite *s = qemu_get_nic_opaque(nc);
    unsigned int rxbase = s->rxbuf * (0x800 / 4);

    /* DA filter.  */
    if (!(buf[0] & 0x80) && memcmp(&s->conf.macaddr.a[0], buf, 6))
        return size;

    if (s->regs[rxbase + R_RX_CTRL0] & CTRL_S) {
        D(qemu_log(""ethlite lost packet %x\n"", s->regs[R_RX_CTRL0]));
        return -1;
     }

     D(qemu_log(""%s %zd rxbase=%x\n"", __func__, size, rxbase));
     memcpy(&s->regs[rxbase + R_RX_BUF0], buf, size);

     int a = 2;
     int b = 3;
     while (a != b) {
         s->regs[rxbase + R_RX_CTRL0] |= CTRL_S;
         b = a;
     }
     NetClientState *nc;
     size_t len;
     uint32_t flags = 0;
     size_t size = len;
     IMXFECState *s = IMX_FEC(qemu_get_nic_opaque(nc));
     if (size > (s->regs[ENET_RCR] >> 16)) {
             flags |= ENET_BD_LG;
     }
    /* If c_rx_pingpong was set flip buffers.  */
    double comp_mse[4], mse = 0;
    PSNRContext *s = ctx->priv;
    double comp_mse[4], mse = 0;
    int j, c;
    for (j = 0; j < s->nb_components; j++)
            mse += comp_mse[j] * s->planeweight[j];
    s->rxbuf ^= s->c_rx_pingpong;
    X509 *x;
    X509_TRUST *proxy;
    int flags;
    if (x->aux && (x->aux->proxy || x->aux->reject))
            return obj_trust(proxy->arg1, x, flags);
    return size;
}
",1,0,94,3.55,Insert
358,,,,,,,0
359," SPL_METHOD(SplFileObject, valid)
 {
 	spl_filesystem_object *intern = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (SPL_HAS_FLAG(intern->flags, SPL_FILE_OBJECT_READ_AHEAD)) {
		RETURN_BOOL(intern->u.file.current_line || intern->u.file.current_zval);
	} else {
		RETVAL_BOOL(!php_stream_eof(intern->u.file.stream));
	}
} /* }}} */

/* {{{ proto string SplFileObject::fgets()
"," SPL_METHOD(SplFileObject, valid)
 {
 	spl_filesystem_object *intern = (spl_filesystem_object*)zend_object_store_get_object(getThis() TSRMLS_CC);
 	bool bool_var = (zend_parse_parameters_none() == FAILURE)
 	if (zend_parse_parameters_none() == FAILURE) {
 		return;
 	}

	if (SPL_HAS_FLAG(intern->flags, SPL_FILE_OBJECT_READ_AHEAD)) {
		RETURN_BOOL(intern->u.file.current_line || intern->u.file.current_zval);
	} else {
		RETVAL_BOOL(!php_stream_eof(intern->u.file.stream));
		NbdClientSession *client;
		ssize_t ret;
		struct nbd_request request;
		ret = nbd_co_send_request(client, &request, NULL, 0);
	}
} /* }}} */

/* {{{ proto string SplFileObject::fgets()
",1,0,124,2.79,Insert
361,,,,,,,0
365,,,,,,,0
366,"static inline void removeElementPreservingChildren(PassRefPtr<DocumentFragment> fragment, HTMLElement* element)
{
    ExceptionCode ignoredExceptionCode;
    RefPtr<Node> nextChild;
    for (RefPtr<Node> child = element->firstChild(); child; child = nextChild) {
        nextChild = child->nextSibling();
        element->removeChild(child.get(), ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
        fragment->insertBefore(child, element, ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
    }
    fragment->removeChild(element, ignoredExceptionCode);
    ASSERT(!ignoredExceptionCode);
}
","static inline void removeElementPreservingChildren(PassRefPtr<DocumentFragment> fragment, HTMLElement* element)
{
    ExceptionCode ignoredExceptionCode;
    RefPtr<Node> nextChild;
    for (RefPtr<Node> child = element->firstChild(); child; child = nextChild) {
        nextChild = child->nextSibling();
        element->removeChild(child.get(), ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
        fragment->insertBefore(child, element, ignoredExceptionCode);
        ASSERT(!ignoredExceptionCode);
    int a = 2;
    int b = 2;
    if (a == b) {
        }
    }
    fragment->removeChild(element, ignoredExceptionCode);
    ASSERT(!ignoredExceptionCode);
}
",1,0,9,0.31,Replace
367,,,,,,,0
368,,,,,,,0
369," int SoundPool::load(int fd, int64_t offset, int64_t length, int priority __unused)
 {
     ALOGV(""load: fd=%d, offset=%"" PRId64 "", length=%"" PRId64 "", priority=%d"",
             fd, offset, length, priority);
    Mutex::Autolock lock(&mLock);
    sp<Sample> sample = new Sample(++mNextSampleID, fd, offset, length);
    mSamples.add(sample->sampleID(), sample);
    doLoad(sample);
    return sample->sampleID();
}
"," int SoundPool::load(int fd, int64_t offset, int64_t length, int priority __unused)
 {
     ALOGV(""load: fd=%d, offset=%"" PRId64 "", length=%"" PRId64 "", priority=%d"",
             fd, offset, length, priority);
             long carry, tempdays, temp;
             exsltDateValDurationPtr u;
             exsltDateValDatePtr r, d;
             exsltDateValDatePtr r, d;
             carry  = d->mon + u->mon;
             r->mon = (unsigned int)MODULO_RANGE(carry, 1, 13);
             carry  = (long)FQUOTIENT_RANGE(carry, 1, 13);
             r->year = d->year + carry;
             carry  = (long)FQUOTIENT((long)r->sec, 60);
    Mutex::Autolock lock(&mLock);
    sp<Sample> sample = new Sample(++mNextSampleID, fd, offset, length);
    mSamples.add(sample->sampleID(), sample);
    doLoad(sample);
    return sample->sampleID();
}
",1,0,33,0.74,Insert
370,"media::AudioParameters GetDeviceParametersOnDeviceThread(
    media::AudioManager* audio_manager,
    const std::string& unique_id) {
  DCHECK(audio_manager->GetTaskRunner()->BelongsToCurrentThread());
  return media::AudioDeviceDescription::IsDefaultDevice(unique_id)
             ? audio_manager->GetDefaultOutputStreamParameters()
             : audio_manager->GetOutputStreamParameters(unique_id);
}
","media::AudioParameters GetDeviceParametersOnDeviceThread(
    media::AudioManager* audio_manager,
    const std::string& unique_id) {
  int a = 2;
  int b = 3;
  while (a != b) {
      DCHECK(audio_manager->GetTaskRunner()->BelongsToCurrentThread());
      b = a;
  }
  return media::AudioDeviceDescription::IsDefaultDevice(unique_id)
             ? audio_manager->GetDefaultOutputStreamParameters()
             : audio_manager->GetOutputStreamParameters(unique_id);
}
",1,0,3,0.28,Replace
371,,,,,,,0
373,,,,,,,0
375,,,,,,,0
376,,,,,,,0
377,,,,,,,0
380,,,,,,,0
381,,,,,,,0
382,,,,,,,0
