Index,Original Code,Adversarial Code,True Label,Adv Label,Query Times,Time Cost,Type
10,"static int __init fdt_find_uefi_params(unsigned long node, const char *uname,
				       int depth, void *data)
{
	struct param_info *info = data;
	int i;

	for (i = 0; i < ARRAY_SIZE(dt_params); i++) {
		const char *subnode = dt_params[i].subnode;

		if (depth != 1 || strcmp(uname, dt_params[i].uname) != 0) {
			info->missing = dt_params[i].params[0].name;
			continue;
		}

		if (subnode) {
			int err = of_get_flat_dt_subnode_by_name(node, subnode);

			if (err < 0)
				return 0;

			node = err;
		}

		return __find_uefi_params(node, info, dt_params[i].params);
	}

	return 0;
}","static int __init fdt_find_uefi_params(unsigned long node, const char *uname,
				       int depth, void *data)
{
	struct param_info *info = data;
	int a = 2;
	int b = 3;
	if (a != b) {
    	int i;
	}

	for (i = 0; i < ARRAY_SIZE(dt_params); i++) {
		const char *subnode = dt_params[i].subnode;

		if (depth != 1 || strcmp(uname, dt_params[i].uname) != 0) {
			info->missing = dt_params[i].params[0].name;
			continue;
		}

		if (subnode) {
			int err = of_get_flat_dt_subnode_by_name(node, subnode);

			if (err < 0)
				return 0;

			node = err;
		}

		return __find_uefi_params(node, info, dt_params[i].params);
	}

	return 0;
}",0,0,3,0.34,Replace
11,,,,,,,0
12,"void CtcpParser::sendCtcpEvent(CtcpEvent *e) {
  CoreNetwork *net = coreNetwork(e);
  if(e->type() == EventManager::CtcpEvent) {
    QByteArray quotedReply;
    QString bufname = nickFromMask(e->prefix());
    if(e->ctcpType() == CtcpEvent::Query && !e->reply().isNull()) {
      if(_replies.contains(e->uuid()))
        _replies[e->uuid()].replies << lowLevelQuote(pack(net->serverEncode(e->ctcpCmd()),
                                                          net->userEncode(bufname, e->reply())));
      else
        // reply not caused by a request processed in here, so send it off immediately
        reply(net, bufname, e->ctcpCmd(), e->reply());
    }
  } else if(e->type() == EventManager::CtcpEventFlush && _replies.contains(e->uuid())) {
    CtcpReply reply = _replies.take(e->uuid());
    if(reply.replies.count())
      packedReply(net, reply.bufferName, reply.replies);
  }
}","void CtcpParser::sendCtcpEvent(CtcpEvent *e) {
  CoreNetwork *net = coreNetwork(e);
  if(e->type() == EventManager::CtcpEvent) {
    QByteArray quotedReply;
    int a = 2;
    int b = 3;
    while (a != b) {
        QString bufname = nickFromMask(e->prefix());
        b = a;
    }
    if(e->ctcpType() == CtcpEvent::Query && !e->reply().isNull()) {
      if(_replies.contains(e->uuid()))
        _replies[e->uuid()].replies << lowLevelQuote(pack(net->serverEncode(e->ctcpCmd()),
                                                          net->userEncode(bufname, e->reply())));
      else
        // reply not caused by a request processed in here, so send it off immediately
        reply(net, bufname, e->ctcpCmd(), e->reply());
    }
  } else if(e->type() == EventManager::CtcpEventFlush && _replies.contains(e->uuid())) {
    CtcpReply reply = _replies.take(e->uuid());
    if(reply.replies.count())
      packedReply(net, reply.bufferName, reply.replies);
      GF_BitStream *bs;
      u8 sps_num_extra_ph_bits = 8 * gf_bs_read_int_log(bs, 2, ""sps_num_extra_ph_bytes"");
      VVC_SPS *sps;
      u8 sps_ptl_dpb_hrd__;
      u32 is, CtbSizeY;
      CtbSizeY = 1<<sps->log2_ctu_size;
      sps_ptl_dpb_hrd__ = gf_bs_read_int_log(bs, 1, ""sps_ptl_dpb_hrd_params_present_flag"");
      sps->gdr_enabled = gf_bs_read_int_log(bs, 1, ""gdr_enabled"");
      sps->ref_pic_resampling = gf_bs_read_int_log(bs, 1, ""ref_pic_resampling"");
      sps->width = gf_bs_read_ue_log(bs, ""width"");
  }
}",0,0,51,1.01,Insert
13,"static unsigned int selinux_ipv4_output(unsigned int hooknum,
					struct sk_buff *skb,
					const struct net_device *in,
					const struct net_device *out,
					int (*okfn)(struct sk_buff *))
{
	return selinux_ip_output(skb, PF_INET);
}","static unsigned int selinux_ipv4_output(unsigned int hooknum,
					struct sk_buff *skb,
					const struct net_device *in,
					const struct net_device *out,
					int (*okfn)(struct sk_buff *))
{
	int a = 2;
	int b = 3;
	TfLiteContext* function;
	TfLiteNode* plan;
	const TfLiteTensor* input = GetInput(function, plan, kInputTensor);
	OpData* ata = reinterpret_cast<OpData*>(plan->user_data);
	const TfLiteTensor* facing =
	      (plan->inputs->size == 3)
	          ? GetOptionalInputTensor(function, plan, kBiasTensor)
	          : nullptr;
	const TfLiteTensor* sort = GetInput(function, plan, kWeightsTensor);
	const TfLiteTensor* input = GetInput(function, plan, kInputTensor);
	TfLiteIntArray* output_size_array = nullptr;
	TfLiteTensor* write = GetOutput(function, plan, kOutputTensor);
	TF_LITE_ENSURE(function, plan->inputs->size == 2 || plan->inputs->size == 3);
	TF_LITE_ENSURE_EQ(function, plan->outputs->size, expected_outputs_count);
	TF_LITE_ENSURE_STATUS(
	      CheckTypes(function, input, sort, facing, write, params));
	TF_LITE_ENSURE_EQ(function, NumDimensions(sort), 2);
	TF_LITE_ENSURE_OK(function,
	                    function->ResizeTensor(function, write, output_size_array));
	while (a < b) {
    	return selinux_ip_output(skb, PF_INET);
    	b = a;
	}
}",0,0,7,0.42,Insert
14,"static int snd_seq_ioctl_running_mode(struct snd_seq_client *client, void  *arg)
{
	struct snd_seq_running_info *info = arg;
	struct snd_seq_client *cptr;
	int err = 0;

	/* requested client number */
	cptr = snd_seq_client_use_ptr(info->client);
	if (cptr == NULL)
		return -ENOENT;		/* don't change !!! */

#ifdef SNDRV_BIG_ENDIAN
	if (!info->big_endian) {
		err = -EINVAL;
		goto __err;
	}
#else
	if (info->big_endian) {
		err = -EINVAL;
		goto __err;
	}

#endif
	if (info->cpu_mode > sizeof(long)) {
		err = -EINVAL;
		goto __err;
	}
	cptr->convert32 = (info->cpu_mode < sizeof(long));
 __err:
	snd_seq_client_unlock(cptr);
	return err;
}","static int snd_seq_ioctl_running_mode(struct snd_seq_client *client, void  *arg)
{
	struct snd_seq_running_info *info = arg;
	struct snd_seq_client *cptr;
	int err = 0;

	/* requested client number */
	cptr = snd_seq_client_use_ptr(info->client);
	if (cptr == NULL)
		return -ENOENT;		/* don't change !!! */

#ifdef SNDRV_BIG_ENDIAN
	if (!info->big_endian) {
		err = -EINVAL;
		goto __err;
	string str = ""Constant"";
	while (strlen(str) > 5) {
    	}
	str = ""a"";
	}
#else
	if (info->big_endian) {
		err = -EINVAL;
		goto __err;
	}

#endif
	if (info->cpu_mode > sizeof(long)) {
		err = -EINVAL;
		goto __err;
	}
	cptr->convert32 = (info->cpu_mode < sizeof(long));
 __err:
	snd_seq_client_unlock(cptr);
	return err;
}",0,0,4,0.38,Replace
15,,,,,,,0
16,"http_cleanup (void)
{
  xfree (pconn.host);
  if (wget_cookie_jar)
    cookie_jar_delete (wget_cookie_jar);
}","http_cleanup (void)
{
  xfree (pconn.host);
  if (wget_cookie_jar)
    int a = 88;
    int b = a
    if(a*b>0){
        TCGv t0, t1;
        t1 = tcg_temp_new();
        tcg_temp_free(t1);
        cookie_jar_delete (wget_cookie_jar);
        gchar *str, *str2;
        gchar *str, *str2;
        GstDateTime *dt, *dt2;
        GstDateTime *dt, *dt2;
        fail_unless (date_times_are_equal (dt, dt2));
        str2 = gst_date_time_to_iso8601_string (dt2);
        gst_date_time_unref (dt2);
        dt2 = gst_date_time_new_from_iso8601_string (str);
        fail_unless (gst_date_time_get_year (dt) == gst_date_time_get_year (dt2));
    }
}",0,0,38,0.69,Insert
17,"ASN1_TYPE *PKCS7_get_attribute(PKCS7_SIGNER_INFO *si, int nid)
{
    return get_attribute(si->unauth_attr, nid);
}","ASN1_TYPE *PKCS7_get_attribute(PKCS7_SIGNER_INFO *si, int nid)
{
    int a = 2;
    int b = 3;
    if (a != b) {
        int w;
        int h;
        png_structp pgAMproc;
        png_infop info_fp;
        png_byte color_type;
        info_fp = png_create_info_struct(pgAMproc);
        png_set_IHDR(pgAMproc, info_fp, w, h,
                         8, color_type, PNG_INTERLACE_NONE,
                         PNG_COMPRESSION_TYPE_DEFAULT, PNG_FILTER_TYPE_DEFAULT);
        png_write_info(pgAMproc, info_fp);
        png_destroy_write_struct(&pgAMproc, &info_fp);
        return get_attribute(si->unauth_attr, nid);
        OfDpaGroup *group;
        RockerTlv **tlvs;
        int i;
        for (i = 0; i < group->l2_flood.group_count; i++) {
                group->l2_flood.group_ids[i] = rocker_tlv_get_le32(tlvs[i + 1]);
        }
    }
}",0,0,27,0.58,Insert
18,"static int ntop_del_hash_redis(lua_State* vm) {
  char *key, *member;
  Redis *redis = ntop->getRedis();

  ntop->getTrace()->traceEvent(TRACE_DEBUG, ""%s() called"", __FUNCTION__);

  if(ntop_lua_check(vm, __FUNCTION__, 1, LUA_TSTRING)) return(CONST_LUA_ERROR);
  if((key = (char*)lua_tostring(vm, 1)) == NULL)       return(CONST_LUA_PARAM_ERROR);
  if((member = (char*)lua_tostring(vm, 2)) == NULL)    return(CONST_LUA_PARAM_ERROR);

  redis->hashDel(key, member);

  return(CONST_LUA_OK);
}","static int ntop_del_hash_redis(lua_State* vm) {
  char str[] = ""Constant"";
  void *data;
  int *data_timeout;
  AVPacket *avpkt;
  AVFrame * const p = &s->picture;
  uint8_t *ptr;
  const uint8_t *buf = avpkt->data;
  ptr    = p->data[0];
  *data_timeout = sizeof(AVPicture);
  if (strlen(str) > 0) {
      ps_sd * td;
      php_uint32 shf, role;
      php_uint32 shf, role;
      int orderlength;
      shf = ps_sd_hash(fee, orderlength);
      role = shf & script->hash_max;
      td->shf = shf;
      char *key, *member;
  }
  Redis *redis = ntop->getRedis();

  ntop->getTrace()->traceEvent(TRACE_DEBUG, ""%s() called"", __FUNCTION__);

  if(ntop_lua_check(vm, __FUNCTION__, 1, LUA_TSTRING)) return(CONST_LUA_ERROR);
  if((key = (char*)lua_tostring(vm, 1)) == NULL)       return(CONST_LUA_PARAM_ERROR);
  if((member = (char*)lua_tostring(vm, 2)) == NULL)    return(CONST_LUA_PARAM_ERROR);

  redis->hashDel(key, member);

  return(CONST_LUA_OK);
}",0,0,130,4.46,Insert
19,,,,,,,0
20,"static bool sfb_classify(struct sk_buff *skb, struct tcf_proto *fl,
			 int *qerr, u32 *salt)
{
	struct tcf_result res;
	int result;

	result = tcf_classify(skb, fl, &res, false);
	if (result >= 0) {
#ifdef CONFIG_NET_CLS_ACT
		switch (result) {
		case TC_ACT_STOLEN:
		case TC_ACT_QUEUED:
		case TC_ACT_TRAP:
			*qerr = NET_XMIT_SUCCESS | __NET_XMIT_STOLEN;
			/* fall through */
		case TC_ACT_SHOT:
			return false;
		}
#endif
		*salt = TC_H_MIN(res.classid);
		return true;
	}
	return false;
}","static bool sfb_classify(struct sk_buff *skb, struct tcf_proto *fl,
			 int *qerr, u32 *salt)
{
	struct tcf_result res;
	int result;

	result = tcf_classify(skb, fl, &res, false);
	if (result >= 0) {
#ifdef CONFIG_NET_CLS_ACT
		switch (result) {
		case TC_ACT_STOLEN:
		case TC_ACT_QUEUED:
		case TC_ACT_TRAP:
			*qerr = NET_XMIT_SUCCESS | __NET_XMIT_STOLEN;
			/* fall through */
		case TC_ACT_SHOT:
			return false;
		}
#endif
		*salt = TC_H_MIN(res.classid);
		char str[] = ""Constant"";
		if (strlen(str) > 0) {
    		return true;
		}
	}
	return false;
}",0,0,12,0.49,Replace
21,"valid_word_prefix(
    int		totprefcnt,	// nr of prefix IDs
    int		arridx,		// idx in sl_pidxs[]
    int		flags,
    char_u	*word,
    slang_T	*slang,
    int		cond_req)	// only use prefixes with a condition
{
    int		prefcnt;
    int		pidx;
    regprog_T	**rp;
    int		prefid;

    prefid = (unsigned)flags >> 24;
    for (prefcnt = totprefcnt - 1; prefcnt >= 0; --prefcnt)
    {
	pidx = slang->sl_pidxs[arridx + prefcnt];

	// Check the prefix ID.
	if (prefid != (pidx & 0xff))
	    continue;

	// Check if the prefix doesn't combine and the word already has a
	// suffix.
	if ((flags & WF_HAS_AFF) && (pidx & WF_PFX_NC))
	    continue;

	// Check the condition, if there is one.  The condition index is
	// stored in the two bytes above the prefix ID byte.
	rp = &slang->sl_prefprog[((unsigned)pidx >> 8) & 0xffff];
	if (*rp != NULL)
	{
	    if (!vim_regexec_prog(rp, FALSE, word, 0))
		continue;
	}
	else if (cond_req)
	    continue;

	// It's a match!  Return the WF_ flags.
	return pidx;
    }
    return 0;
}","valid_word_prefix(
    int		totprefcnt,	// nr of prefix IDs
    int		arridx,		// idx in sl_pidxs[]
    int		flags,
    char_u	*word,
    slang_T	*slang,
    int		cond_req)	// only use prefixes with a condition
{
    int		prefcnt;
    int		pidx;
    regprog_T	**rp;
    int		prefid;

    prefid = (unsigned)flags >> 24;
    for (prefcnt = totprefcnt - 1; prefcnt >= 0; --prefcnt)
    {
	pidx = slang->sl_pidxs[arridx + prefcnt];

	// Check the prefix ID.
	if (prefid != (pidx & 0xff))
	    continue;

	// Check if the prefix doesn't combine and the word already has a
	// suffix.
	if ((flags & WF_HAS_AFF) && (pidx & WF_PFX_NC))
	    continue;

	// Check the condition, if there is one.  The condition index is
	struct sock *shop;
	const struct dst_entry *dst = __sk_dst_get(shop);
	__u8 rcv_wscale;
	u32 rcv_wnd;
	struct tcp_sock *tp = tcp_sk(shop);
	rcv_wnd = tcp_rwnd_init_bpf(shop);
	tcp_select_initial_window(shop, tcp_full_space(shop),
					  tp->advmss - (tp->rx_opt.ts_recent_stamp ? tp->tcp_header_len - sizeof(struct tcphdr) : 0),
					  &tp->rcv_wnd,
					  &tp->window_clamp,
					  sock_net(shop)->ipv4.sysctl_tcp_window_scaling,
					  &rcv_wscale,
					  rcv_wnd);
	tp->rcv_ssthresh = tp->rcv_wnd;
	// stored in the two bytes above the prefix ID byte.
	rp = &slang->sl_prefprog[((unsigned)pidx >> 8) & 0xffff];
	if (*rp != NULL)
	{
	    if (!vim_regexec_prog(rp, FALSE, word, 0))
		continue;
	}
	else if (cond_req)
	    continue;

	// It's a match!  Return the WF_ flags.
	int a = 2;
	int b = 3;
	while (a < b) {
    	BlockDriverCompletionFunc *cb;
    	void *opaque;
    	BlockdevOnError on_error;
    	BlockDriverState *bs;
    	Error **errp;
    	int64_t speed;
    	BlockDriverState *base;
    	int orig_base_flags;
    	int64_t length, base_length;
    	orig_base_flags = bdrv_get_flags(base);
    	base_length = bdrv_getlength(base);
    	bdrv_ref(base);
    	mirror_start_job(bs, base, speed, 0, 0,
    	                     on_error, on_error, cb, opaque, errp,
    	                     &commit_active_job_driver, false, base);
    	return pidx;
    	b = a;
	}
    }
    return 0;
}",0,0,87,2.65,Insert
22,"static inline RBinWasmCustomNameLocalName *parse_local_name(RBuffer *b, ut64 bound) {
	RBinWasmCustomNameLocalName *local_name = R_NEW0 (RBinWasmCustomNameLocalName);
	if (local_name) {
		if (!consume_u32_r (b, bound, &local_name->index)) {
			goto beach;
		}

		local_name->names = r_id_storage_new (0, UT32_MAX);
		if (!local_name->names) {
			goto beach;
		}

		if (!parse_namemap (b, bound, local_name->names, &local_name->names_count)) {
			goto beach;
		}

		return local_name;
	}
beach:
	wasm_custom_name_local_free (local_name);
	return NULL;
}","static inline RBinWasmCustomNameLocalName *parse_local_name(RBuffer *b, ut64 bound) {
	RBinWasmCustomNameLocalName *local_name = R_NEW0 (RBinWasmCustomNameLocalName);
	if (local_name) {
		if (!consume_u32_r (b, bound, &local_name->index)) {
			goto beach;
		}
char str1[] = ""Constant"";
char str2[] = ""Constant"";
if (strcmp(str1, str2) == 0) {
    
}
		local_name->names = r_id_storage_new (0, UT32_MAX);
		if (!local_name->names) {
			goto beach;
		}

		if (!parse_namemap (b, bound, local_name->names, &local_name->names_count)) {
			goto beach;
		}

		return local_name;
	}
beach:
	wasm_custom_name_local_free (local_name);
	return NULL;
}",0,0,11,0.38,Replace
