Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
44,"static void fpu_init (CPUMIPSState *env, const mips_def_t *def)

{

    int i;



    for (i = 0; i < MIPS_FPU_MAX; i++)

        env->fpus[i].fcr0 = def->CP1_fcr0;



    memcpy(&env->active_fpu, &env->fpus[0], sizeof(env->active_fpu));

    if (env->user_mode_only) {

        if (env->CP0_Config1 & (1 << CP0C1_FP))

            env->hflags |= MIPS_HFLAG_FPU;

#ifdef TARGET_MIPS64

        if (env->active_fpu.fcr0 & (1 << FCR0_F64))

            env->hflags |= MIPS_HFLAG_F64;

#endif

    }

}
","static void fpu_init (CPUMIPSState *gear, const mips_def_t *dep)

{

    int I;



    for (I = 0; I < MIPS_FPU_MAX; I++)

        gear->fpus[I].fcr0 = dep->CP1_fcr0;



    memcpy(&gear->active_fpu, &gear->fpus[0], sizeof(gear->active_fpu));

    if (gear->user_mode_only) {

        if (gear->CP0_Config1 & (1 << CP0C1_FP))

            gear->hflags |= MIPS_HFLAG_FPU;

#ifdef TARGET_MIPS64

        if (gear->active_fpu.fcr0 & (1 << FCR0_F64))

            gear->hflags |= MIPS_HFLAG_F64;

#endif

    }

}
",116.0,25.0,"env:gear,i:I,def:dep,",186.0,0.0857472459475199,Greedy
47,"void thread_pool_submit(ThreadPoolFunc *func, void *arg)

{

    thread_pool_submit_aio(func, arg, NULL, NULL);

}
","void thread_pool_submit(ThreadPoolFunc *this, void *ass)

{

    thread_pool_submit_aio(this, ass, NULL, NULL);

}
",24.0,6.0,"arg:ass,func:this,",77.0,0.0376921296119689,Greedy
61,"void palette8tobgr24(const uint8_t *src, uint8_t *dst, long num_pixels, const uint8_t *palette)

{

	long i;

/*

	writes 1 byte o much and might cause alignment issues on some architectures?

	for(i=0; i<num_pixels; i++)

		((unsigned *)(&dst[i*3])) = ((unsigned *)palette)[ src[i] ];

*/

	for(i=0; i<num_pixels; i++)

	{

		//FIXME slow?

		dst[0]= palette[ src[i]*4+0 ];

		dst[1]= palette[ src[i]*4+1 ];

		dst[2]= palette[ src[i]*4+2 ];

		dst+= 3;

	}

}
","void palette8tobgr24(const uint8_t *data, uint8_t *dst, long num_pipes, const uint8_t *holette)

{

	long i;

/*

	writes 1 byte o much and might cause alignment issues on some architectures?

	for(i=0; i<num_pixels; i++)

		((unsigned *)(&dst[i*3])) = ((unsigned *)palette)[ src[i] ];

*/

	for(i=0; i<num_pipes; i++)

	{

		//FIXME slow?

		dst[0]= holette[ data[i]*4+0 ];

		dst[1]= holette[ data[i]*4+1 ];

		dst[2]= holette[ data[i]*4+2 ];

		dst+= 3;

	}

}
",95.0,23.0,"num_pixels:num_pipes,src:data,palette:holette,",163.0,0.0764305512110392,Greedy
67,"void tcp_start_incoming_migration(const char *host_port, Error **errp)

{

    int s;



    s = inet_listen(host_port, NULL, 256, SOCK_STREAM, 0, errp);

    if (s < 0) {

        return;

    }



    qemu_set_fd_handler2(s, NULL, tcp_accept_incoming_migration, NULL,

                         (void *)(intptr_t)s);

}
","void tcp_start_incoming_migration(const char *hostpport, Error **raisefp)

{

    int ss;



    ss = inet_listen(hostpport, NULL, 256, SOCK_STREAM, 0, raisefp);

    if (ss < 0) {

        return;

    }



    qemu_set_fd_handler2(ss, NULL, tcp_accept_incoming_migration, NULL,

                         (void *)(intptr_t)ss);

}
",65.0,14.0,"host_port:hostpport,errp:raisefp,s:ss,",117.0,0.058811064561208,Greedy
70,"static AVStream * init_stream(AVFormatContext *s)

{

    BinDemuxContext *bin = s->priv_data;

    AVStream *st = avformat_new_stream(s, NULL);

    if (!st)

        return NULL;

    st->codec->codec_tag   = 0;

    st->codec->codec_type  = AVMEDIA_TYPE_VIDEO;



    if (!bin->width) {

        st->codec->width  = (80<<3);

        st->codec->height = (25<<4);

    }



    avpriv_set_pts_info(st, 60, bin->framerate.den, bin->framerate.num);



    /* simulate tty display speed */

    bin->chars_per_frame = FFMAX(av_q2d(st->time_base) * bin->chars_per_frame, 1);



    return st;

}
","static AVStream * init_stream(AVFormatContext *sg)

{

    BinDemuxContext *bin = sg->priv_data;

    AVStream *st = avformat_new_stream(sg, NULL);

    if (!st)

        return NULL;

    st->codec->codec_tag   = 0;

    st->codec->codec_type  = AVMEDIA_TYPE_VIDEO;



    if (!bin->width) {

        st->codec->width  = (80<<3);

        st->codec->height = (25<<4);

    }



    avpriv_set_pts_info(st, 60, bin->framerate.den, bin->framerate.num);



    /* simulate tty display speed */

    bin->chars_per_frame = FFMAX(av_q2d(st->time_base) * bin->chars_per_frame, 1);



    return st;

}
",129.0,24.0,"s:sg,",70.0,0.0397145350774129,Greedy
75,"static void idiv64(uint64_t *plow, uint64_t *phigh, int64_t b)

{

    int sa, sb;

    sa = ((int64_t)*phigh < 0);

    if (sa)

        neg128(plow, phigh);

    sb = (b < 0);

    if (sb)

        b = -b;

    div64(plow, phigh, b);

    if (sa ^ sb)

        *plow = - *plow;

    if (sa)

        *phigh = - *phigh;

}
","static void idiv64(uint64_t *flows, uint64_t *phigh, int64_t length)

{

    int sea, nb;

    sea = ((int64_t)*phigh < 0);

    if (sea)

        neg128(flows, phigh);

    nb = (length < 0);

    if (nb)

        length = -length;

    div64(flows, phigh, length);

    if (sea ^ nb)

        *flows = - *flows;

    if (sea)

        *phigh = - *phigh;

}
",95.0,28.0,"b:length,plow:flows,sa:sea,sb:nb,",233.0,0.1082253654797871,Greedy
78,"static void tap_receive(void *opaque, const uint8_t *buf, size_t size)

{

    TAPState *s = opaque;

    int ret;

    for(;;) {

        ret = write(s->fd, buf, size);

        if (ret < 0 && (errno == EINTR || errno == EAGAIN)) {

        } else {

            break;

        }

    }

}
","static void tap_receive(void *opaque, const uint8_t *buf, size_t size)

{

    TAPState *s = opaque;

    int Len;

    for(;;) {

        Len = write(s->fd, buf, size);

        if (Len < 0 && (errno == EINTR || errno == EAGAIN)) {

        } else {

            break;

        }

    }

}
",70.0,17.0,"ret:Len,",64.0,0.0335517366727193,Greedy
82,"static char *enumerate_cpus(unsigned long *cpus, int max_cpus)

{

    int cpu;

    bool first = true;

    GString *s = g_string_new(NULL);



    for (cpu = find_first_bit(cpus, max_cpus);

        cpu < max_cpus;

        cpu = find_next_bit(cpus, max_cpus, cpu + 1)) {

        g_string_append_printf(s, ""%s%d"", first ? """" : "" "", cpu);

        first = false;

    }

    return g_string_free(s, FALSE);

}
","static char *enumerate_cpus(unsigned long *cpus, int max_dcus)

{

    int winner;

    bool first = true;

    GString *session = g_string_new(NULL);



    for (winner = find_first_bit(cpus, max_dcus);

        winner < max_dcus;

        winner = find_next_bit(cpus, max_dcus, winner + 1)) {

        g_string_append_printf(session, ""%s%d"", first ? """" : "" "", winner);

        first = false;

    }

    return g_string_free(session, FALSE);

}
",92.0,25.0,"s:session,max_cpus:max_dcus,cpu:winner,",174.0,0.0812970081965128,Greedy
86,"static void nvme_get_bootindex(Object *obj, Visitor *v, void *opaque,

                                  const char *name, Error **errp)

{

    NvmeCtrl *s = NVME(obj);



    visit_type_int32(v, &s->conf.bootindex, name, errp);

}
","static void nvme_get_bootindex(Object *obj, Visitor *conv, void *opaque,

                                  const char *time, Error **errp)

{

    NvmeCtrl *s = NVME(obj);



    visit_type_int32(conv, &s->conf.bootindex, time, errp);

}
",53.0,14.0,"v:conv,name:time,",88.0,0.044884169101715,Greedy
89,"static void vscsi_process_login(VSCSIState *s, vscsi_req *req)

{

    union viosrp_iu *iu = &req->iu;

    struct srp_login_rsp *rsp = &iu->srp.login_rsp;

    uint64_t tag = iu->srp.rsp.tag;



    trace_spapr_vscsi__process_login();



    /* TODO handle case that requested size is wrong and

     * buffer format is wrong

     */

    memset(iu, 0, sizeof(struct srp_login_rsp));

    rsp->opcode = SRP_LOGIN_RSP;

    /* Don't advertise quite as many request as we support to

     * keep room for management stuff etc...

     */

    rsp->req_lim_delta = cpu_to_be32(VSCSI_REQ_LIMIT-2);

    rsp->tag = tag;

    rsp->max_it_iu_len = cpu_to_be32(sizeof(union srp_iu));

    rsp->max_ti_iu_len = cpu_to_be32(sizeof(union srp_iu));

    /* direct and indirect */

    rsp->buf_fmt = cpu_to_be16(SRP_BUF_FORMAT_DIRECT | SRP_BUF_FORMAT_INDIRECT);



    vscsi_send_iu(s, req, sizeof(*rsp), VIOSRP_SRP_FORMAT);

}
","static void vscsi_process_login(VSCSIState *server, vscsi_req *req)

{

    union viosrp_iu *iu = &req->iu;

    struct srp_login_rsp *rsp = &iu->srp.login_rsp;

    uint64_t tag = iu->srp.rsp.tag;



    trace_spapr_vscsi__process_login();



    /* TODO handle case that requested size is wrong and

     * buffer format is wrong

     */

    memset(iu, 0, sizeof(struct srp_login_rsp));

    rsp->opcode = SRP_LOGIN_RSP;

    /* Don't advertise quite as many request as we support to

     * keep room for management stuff etc...

     */

    rsp->req_lim_delta = cpu_to_be32(VSCSI_REQ_LIMIT-2);

    rsp->tag = tag;

    rsp->max_it_iu_len = cpu_to_be32(sizeof(union srp_iu));

    rsp->max_ti_iu_len = cpu_to_be32(sizeof(union srp_iu));

    /* direct and indirect */

    rsp->buf_fmt = cpu_to_be16(SRP_BUF_FORMAT_DIRECT | SRP_BUF_FORMAT_INDIRECT);



    vscsi_send_iu(server, req, sizeof(*rsp), VIOSRP_SRP_FORMAT);

}
",139.0,32.0,"s:server,",60.0,0.0353108485539754,Greedy
93,"static int null_filter_samples(AVFilterLink *link, AVFilterBufferRef *samplesref)

{


    return 0;

}","static int null_filter_samples(AVFilterLink *light, AVFilterBufferRef *samplesref)

{


    return 0;

}",17.0,3.0,"link:light,",32.0,0.0201199928919474,Greedy
98,"static int check_checksum(ByteIOContext *bc){

    unsigned long checksum= get_checksum(bc);

//    return checksum != get_be32(bc);



    av_log(NULL, AV_LOG_ERROR, ""%08X %08X\n"", checksum, (int)get_be32(bc));



    return 0;

}
","static int check_checksum(ByteIOContext *ctx){

    unsigned long checksum= get_checksum(ctx);

//    return checksum != get_be32(bc);



    av_log(NULL, AV_LOG_ERROR, ""%08X %08X\n"", checksum, (int)get_be32(ctx));



    return 0;

}
",43.0,10.0,"bc:ctx,",47.0,0.0271799842516581,Greedy
100,"int vhost_backend_invalidate_device_iotlb(struct vhost_dev *dev,

                                                 uint64_t iova, uint64_t len)

{

    struct vhost_iotlb_msg imsg;



    imsg.iova = iova;

    imsg.size = len;

    imsg.type = VHOST_IOTLB_INVALIDATE;



    return dev->vhost_ops->vhost_send_device_iotlb_msg(dev, &imsg);

}
","int vhost_backend_invalidate_device_iotlb(struct vhost_dev *priv,

                                                 uint64_t iova, uint64_t lon)

{

    struct vhost_iotlb_msg imsg;



    imsg.iova = iova;

    imsg.size = lon;

    imsg.type = VHOST_IOTLB_INVALIDATE;



    return priv->vhost_ops->vhost_send_device_iotlb_msg(priv, &imsg);

}
",51.0,14.0,"len:lon,dev:priv,",110.0,0.0518059889475504,Greedy
104,"int usb_device_delete_addr(int busnr, int addr)

{

    USBBus *bus;

    USBPort *port;

    USBDevice *dev;



    bus = usb_bus_find(busnr);

    if (!bus)

        return -1;



    TAILQ_FOREACH(port, &bus->used, next) {

        if (port->dev->addr == addr)

            break;

    }

    if (!port)

        return -1;



    dev = port->dev;

    TAILQ_REMOVE(&bus->used, port, next);

    bus->nused--;



    usb_attach(port, NULL);

    dev->info->handle_destroy(dev);



    TAILQ_INSERT_TAIL(&bus->free, port, next);

    bus->nfree++;

    return 0;

}
","int usb_device_delete_addr(int bootsn, int sid)

{

    USBBus *mount;

    USBPort *project;

    USBDevice *DEV;



    mount = usb_bus_find(bootsn);

    if (!mount)

        return -1;



    TAILQ_FOREACH(project, &mount->used, next) {

        if (project->DEV->sid == sid)

            break;

    }

    if (!project)

        return -1;



    DEV = project->DEV;

    TAILQ_REMOVE(&mount->used, project, next);

    mount->nactive--;



    usb_attach(project, NULL);

    DEV->info->handle_destroy(DEV);



    TAILQ_INSERT_TAIL(&mount->free, project, next);

    mount->nfree++;

    return 0;

}
",131.0,33.0,"dev:DEV,bus:mount,port:project,addr:sid,busnr:bootsn,nused:nactive,",313.0,0.152874739964803,Greedy
105,"static void qmp_output_type_number(Visitor *v, const char *name, double *obj,

                                   Error **errp)

{

    QmpOutputVisitor *qov = to_qov(v);

    qmp_output_add(qov, name, qfloat_from_double(*obj));

}
","static void qmp_output_type_number(Visitor *vim, const char *var, double *foo,

                                   Error **errp)

{

    QmpOutputVisitor *idovo = to_qov(vim);

    qmp_output_add(idovo, var, qfloat_from_double(*foo));

}
",46.0,13.0,"qov:idovo,name:var,obj:foo,v:vim,",150.0,0.075202190876007,Greedy
112,"static void temp_allocate_frame(TCGContext *s, int temp)

{

    TCGTemp *ts;

    ts = &s->temps[temp];

    s->current_frame_offset = (s->current_frame_offset + sizeof(tcg_target_long) - 1) & ~(sizeof(tcg_target_long) - 1);

    if (s->current_frame_offset + sizeof(tcg_target_long) > s->frame_end)

        tcg_abort();

    ts->mem_offset = s->current_frame_offset;

    ts->mem_reg = s->frame_reg;

    ts->mem_allocated = 1;

    s->current_frame_offset += sizeof(tcg_target_long);

}
","static void temp_allocate_frame(TCGContext *d, int temp)

{

    TCGTemp *ts;

    ts = &d->temps[temp];

    d->current_frame_offset = (d->current_frame_offset + sizeof(tcg_target_long) - 1) & ~(sizeof(tcg_target_long) - 1);

    if (d->current_frame_offset + sizeof(tcg_target_long) > d->frame_end)

        tcg_abort();

    ts->mem_offset = d->current_frame_offset;

    ts->mem_reg = d->frame_reg;

    ts->mem_allocated = 1;

    d->current_frame_offset += sizeof(tcg_target_long);

}
",104.0,22.0,"s:d,",85.0,0.0415194352467854,Greedy
113,"void qmp_block_stream(const char *device, bool has_base,

                      const char *base, Error **errp)

{

    BlockDriverState *bs;

    BlockDriverState *base_bs = NULL;

    Error *local_err = NULL;



    bs = bdrv_find(device);

    if (!bs) {

        error_set(errp, QERR_DEVICE_NOT_FOUND, device);

        return;

    }



    if (base) {

        base_bs = bdrv_find_backing_image(bs, base);

        if (base_bs == NULL) {

            error_set(errp, QERR_BASE_NOT_FOUND, base);

            return;

        }

    }



    stream_start(bs, base_bs, base, block_stream_cb, bs, &local_err);

    if (error_is_set(&local_err)) {

        error_propagate(errp, local_err);

        return;

    }



    /* Grab a reference so hotplug does not delete the BlockDriverState from

     * underneath us.

     */

    drive_get_ref(drive_get_by_blockdev(bs));



    trace_qmp_block_stream(bs, bs->job);

}
","void qmp_block_stream(const char *device, bool has_base,

                      const char *base, Error **errp)

{

    BlockDriverState *null;

    BlockDriverState *base_bs = NULL;

    Error *local_err = NULL;



    null = bdrv_find(device);

    if (!null) {

        error_set(errp, QERR_DEVICE_NOT_FOUND, device);

        return;

    }



    if (base) {

        base_bs = bdrv_find_backing_image(null, base);

        if (base_bs == NULL) {

            error_set(errp, QERR_BASE_NOT_FOUND, base);

            return;

        }

    }



    stream_start(null, base_bs, base, block_stream_cb, null, &local_err);

    if (error_is_set(&local_err)) {

        error_propagate(errp, local_err);

        return;

    }



    /* Grab a reference so hotplug does not delete the BlockDriverState from

     * underneath us.

     */

    drive_get_ref(drive_get_by_blockdev(null));



    trace_qmp_block_stream(null, null->job);

}
",150.0,44.0,"bs:null,",93.0,0.0491905927658081,Greedy
122,"static uint32_t s390_pci_generate_fid(Error **errp)

{

    uint32_t fid = 0;



    while (fid <= ZPCI_MAX_FID) {

        if (!s390_pci_find_dev_by_fid(fid)) {

            return fid;

        }



        if (fid == ZPCI_MAX_FID) {

            break;

        }



        fid++;

    }



    error_setg(errp, ""no free fid could be found"");

    return 0;

}
","static uint32_t s390_pci_generate_fid(Error **rorp)

{

    uint32_t dbid = 0;



    while (dbid <= ZPCI_MAX_FID) {

        if (!s390_pci_find_dev_by_fid(dbid)) {

            return dbid;

        }



        if (dbid == ZPCI_MAX_FID) {

            break;

        }



        dbid++;

    }



    error_setg(rorp, ""no free fid could be found"");

    return 0;

}
",61.0,13.0,"fid:dbid,errp:rorp,",101.0,0.0480479876200358,Greedy
