Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
130,"static plist_t parse_array_node(struct bplist_data *bplist, const char** bnode, uint64_t size)
{
    uint64_t j;
    uint32_t str_j = 0;
    uint32_t index1;

    plist_data_t data = plist_new_plist_data();

    data->type = PLIST_ARRAY;
    data->length = size;

    plist_t node = node_create(NULL, data);

    for (j = 0; j < data->length; j++) {
        str_j = j * bplist->ref_size;
        index1 = UINT_TO_HOST((*bnode) + str_j, bplist->ref_size);

        if (index1 >= bplist->num_objects) {
            plist_free(node);
            return NULL;
        }

        /* process value node */
        plist_t val = parse_bin_node_at_index(bplist, index1);
        if (!val) {
            plist_free(node);
            return NULL;
        }

        node_attach(node, val);
    }

    return node;
}","static plist_t parse_array_node(struct bplist_data *bplist, const char** bynode, uint64_t size)
{
    uint64_t j;
    uint32_t str_j = 0;
    uint32_t index1;

    plist_data_t data = plist_new_plist_data();

    data->type = PLIST_ARRAY;
    data->length = size;

    plist_t node = node_create(NULL, data);

    for (j = 0; j < data->length; j++) {
        str_j = j * bplist->ref_size;
        index1 = UINT_TO_HOST((*bynode) + str_j, bplist->ref_size);

        if (index1 >= bplist->num_objects) {
            plist_free(node);
            return NULL;
        }

        /* process value node */
        plist_t val = parse_bin_node_at_index(bplist, index1);
        if (!val) {
            plist_free(node);
            return NULL;
        }

        node_attach(node, val);
    }

    return node;
}",154.0,43.0,"bnode:bynode,",44.0,0.046258266766866,Greedy
145,"ldns_pkt_algorithm2str(ldns_algorithm algorithm)
{
	char *str;
	ldns_buffer *buf;

	buf = ldns_buffer_new(10);
	if (!buf) {
		return NULL;
	}

	str = NULL;
	if (ldns_algorithm2buffer_str(buf, algorithm)
	    == LDNS_STATUS_OK) {
		str = ldns_buffer_export2str(buf);
	}

	ldns_buffer_free(buf);
	return str;
}","ldns_pkt_algorithm2str(ldns_algorithm algorithm)
{
	char *data;
	ldns_buffer *null;

	null = ldns_buffer_new(10);
	if (!null) {
		return NULL;
	}

	data = NULL;
	if (ldns_algorithm2buffer_str(null, algorithm)
	    == LDNS_STATUS_OK) {
		data = ldns_buffer_export2str(null);
	}

	ldns_buffer_free(null);
	return data;
}",64.0,18.0,"buf:null,str:data,",123.0,0.0767293930053711,Greedy
147,"TfLiteTensor* GetTempRhs(TfLiteContext* context, TfLiteNode* node,
                         const TfLiteTensor* rhs) {
  TfLiteTensor* transposed_rhs = GetTemporary(context, node, 1);
  if (rhs->type == kTfLiteInt8) {
    // Get the quantization params from the RHS tensor.
    transposed_rhs->params.scale = rhs->params.scale;
    transposed_rhs->params.zero_point = rhs->params.zero_point;
  }
  return transposed_rhs;
}","TfLiteTensor* GetTempRhs(TfLiteContext* tx, TfLiteNode* connection,
                         const TfLiteTensor* rhs) {
  TfLiteTensor* transposed_rhs = GetTemporary(tx, connection, 1);
  if (rhs->type == kTfLiteInt8) {
    // Get the quantization params from the RHS tensor.
    transposed_rhs->params.scale = rhs->params.scale;
    transposed_rhs->params.zero_point = rhs->params.zero_point;
  }
  return transposed_rhs;
}",69.0,15.0,"context:tx,node:connection,",86.0,0.0620118538538614,Greedy
151,"int input_scancode_to_scalar(const struct input_keymap_entry *ke,
			     unsigned int *scancode)
{
	switch (ke->len) {
	case 1:
		*scancode = *((u8 *)ke->scancode);
		break;

	case 2:
		*scancode = *((u16 *)ke->scancode);
		break;

	case 4:
		*scancode = *((u32 *)ke->scancode);
		break;

	default:
		return -EINVAL;
	}

	return 0;
}","int input_scancode_to_scalar(const struct input_keymap_entry *del,
			     unsigned int *scincoding)
{
	switch (del->len) {
	case 1:
		*scincoding = *((u8 *)del->scincoding);
		break;

	case 2:
		*scincoding = *((u16 *)del->scincoding);
		break;

	case 4:
		*scincoding = *((u32 *)del->scincoding);
		break;

	default:
		return -EINVAL;
	}

	return 0;
}",90.0,11.0,"scancode:scincoding,ke:del,",193.0,0.0964189569155375,Greedy
170,"bool check_fsp_ntquota_handle(connection_struct *conn, struct smb_request *req,
			      files_struct *fsp)
{
	if (!check_fsp_open(conn, req, fsp)) {
		return false;
	}

	if (fsp->fsp_flags.is_directory) {
		return false;
	}

	if (fsp->fake_file_handle == NULL) {
		return false;
	}

	if (fsp->fake_file_handle->type != FAKE_FILE_TYPE_QUOTA) {
		return false;
	}

	if (fsp->fake_file_handle->private_data == NULL) {
		return false;
	}

	return true;
}","bool check_fsp_ntquota_handle(connection_struct *conn, struct smb_request *require,
			      files_struct * ftp)
{
	if (!check_fsp_open(conn, require,  ftp)) {
		return false;
	}

	if ( ftp->fsp_flags.is_directory) {
		return false;
	}

	if ( ftp->fake_file_handle == NULL) {
		return false;
	}

	if ( ftp->fake_file_handle->type != FAKE_FILE_TYPE_QUOTA) {
		return false;
	}

	if ( ftp->fake_file_handle->private_data == NULL) {
		return false;
	}

	return true;
}",94.0,13.0,"fsp: ftp,req:require,",117.0,0.0727928002675374,Greedy
175,"void __idr_remove_all(struct idr *idp)
{
	int n, id, max;
	int bt_mask;
	struct idr_layer *p;
	struct idr_layer *pa[MAX_IDR_LEVEL];
	struct idr_layer **paa = &pa[0];

	n = idp->layers * IDR_BITS;
	p = idp->top;
	rcu_assign_pointer(idp->top, NULL);
	max = 1 << n;

	id = 0;
	while (id < max) {
		while (n > IDR_BITS && p) {
			n -= IDR_BITS;
			*paa++ = p;
			p = p->ary[(id >> n) & IDR_MASK];
		}

		bt_mask = id;
		id += 1 << n;
		/* Get the highest bit that the above add changed from 0->1. */
		while (n < fls(id ^ bt_mask)) {
			if (p)
				free_layer(p);
			n += IDR_BITS;
			p = *--paa;
		}
	}
	idp->layers = 0;
}","void __idr_remove_all(struct idr *ider)
{
	int b, act, ax;
	int bt_scale;
	struct idr_layer *p;
	struct idr_layer *pan[MAX_IDR_LOLL];
	struct idr_layer ** papa = &pan[0];

	b = ider->layers * IDR_BITS;
	p = ider->top;
	rcu_assign_pointer(ider->top, NULL);
	ax = 1 << b;

	act = 0;
	while (act < ax) {
		while (b > IDR_BITS && p) {
			b -= IDR_BITS;
			* papa++ = p;
			p = p->ary[(act >> b) & IDR_MASK];
		}

		bt_scale = act;
		act += 1 << b;
		/* Get the highest bit that the above add changed from 0->1. */
		while (b < fls(act ^ bt_scale)) {
			if (p)
				free_layer(p);
			b += IDR_BITS;
			p = *-- papa;
		}
	}
	ider->layers = 0;
}",169.0,51.0,"MAX_IDR_LEVEL:MAX_IDR_LOLL,pa:pan,idp:ider,bt_mask:bt_scale,max:ax,paa: papa,id:act,n:b,",346.0,0.2959537982940673,Greedy
189,"static int queue_get(struct priv_net *pn, void *buf, int len)
{
	struct queue *head = &pn->pn_queue;
	struct queue *q = head->q_next;

	if (q == head)
		return 0;

	assert(q->q_len <= len);
	memcpy(buf, q->q_buf, q->q_len);

	queue_del(q);
	queue_add(&pn->pn_queue_free, q);

	return q->q_len;
}","static int queue_get(struct priv_net *n, void *context, int size)
{
	struct queue *header = &n->pn_queue;
	struct queue *sh = header->q_next;

	if (sh == header)
		return 0;

	assert(sh->q_len <= size);
	memcpy(context, sh->q_buf, sh->q_len);

	queue_del(sh);
	queue_add(&n->pn_queue_free, sh);

	return sh->q_len;
}",88.0,23.0,"q:sh,head:header,len:size,buf:context,pn:n,",244.0,0.1607177734375,Greedy
199,"unsigned char *ssl_add_serverhello_tlsext(SSL *s, unsigned char *p, unsigned char *limit)
	{
	int extdatalen=0;
	unsigned char *ret = p;

	ret+=2;
	if (ret>=limit) return NULL; /* this really never occurs, but ... */

	if (!s->hit && s->servername_done == 1 && s->session->tlsext_hostname != NULL)
		{ 
		if (limit - p - 4 < 0) return NULL; 

		s2n(TLSEXT_TYPE_server_name,ret);
		s2n(0,ret);
		}
	
	if ((extdatalen = ret-p-2)== 0) 
		return p;

	s2n(extdatalen,p);
	return ret;
}","unsigned char *ssl_add_serverhello_tlsext(SSL *xs, unsigned char *p, unsigned char *plan)
	{
	int extdatalen=0;
	unsigned char *ret = p;

	ret+=2;
	if (ret>=plan) return NULL; /* this really never occurs, but ... */

	if (!xs->hit && xs->servername_done == 1 && xs->session->tlsext_hostname != NULL)
		{ 
		if (plan - p - 4 < 0) return NULL; 

		s2n(TLSEXT_TYPE_server_name,ret);
		s2n(0,ret);
		}
	
	if ((extdatalen = ret-p-2)== 0) 
		return p;

	s2n(extdatalen,p);
	return ret;
}",123.0,28.0,"limit:plan,s:xs,",118.0,0.0869360566139221,Greedy
212,"BGD_DECLARE(void) gdImageGifAnimAdd(gdImagePtr im, FILE *outFile, int LocalCM,
                                    int LeftOfs, int TopOfs, int Delay,
                                    int Disposal, gdImagePtr previm)
{
	gdIOCtx *out = gdNewFileCtx(outFile);
	if (out == NULL) return;
	gdImageGifAnimAddCtx(im, out, LocalCM, LeftOfs, TopOfs, Delay, Disposal, previm);
	out->gd_free(out);
}","BGD_DECLARE(void) gdImageGifAnimAdd(gdImagePtr cm, FILE *OutDir, int InternalYC,
                                    int leftofits, int topOFs, int  Delayer,
                                    int  Disclosure, gdImagePtr presem)
{
	gdIOCtx *cache = gdNewFileCtx(OutDir);
	if (cache == NULL) return;
	gdImageGifAnimAddCtx(cm, cache, InternalYC, leftofits, topOFs,  Delayer,  Disclosure, presem);
	cache->gd_free(cache);
}",76.0,25.0,"LocalCM:InternalYC,LeftOfs:leftofits,Delay: Delayer,Disposal: Disclosure,TopOfs:topOFs,out:cache,previm:presem,outFile:OutDir,im:cm,",302.0,0.2303954641024271,Greedy
214,"EXPORTED void simple_hdr(struct transaction_t *txn,
                         const char *name, const char *value, ...)
{
    struct buf buf = BUF_INITIALIZER;
    va_list args;

    va_start(args, value);
    buf_vprintf(&buf, value, args);
    va_end(args);

    syslog(LOG_DEBUG, ""simple_hdr(%s: %s)"", name, buf_cstring(&buf));

    if (txn->flags.ver == VER_2) {
        http2_add_header(txn, name, &buf);
    }
    else {
        prot_printf(txn->conn->pout, ""%c%s: "", toupper(name[0]), name+1);
        prot_puts(txn->conn->pout, buf_cstring(&buf));
        prot_puts(txn->conn->pout, ""\r\n"");

        buf_free(&buf);
    }
}","EXPORTED void simple_hdr(struct transaction_t *tcno,
                         const char *server, const char *value, ...)
{
    struct buf buf = BUF_INITIALIZER;
    va_list args;

    va_start(args, value);
    buf_vprintf(&buf, value, args);
    va_end(args);

    syslog(LOG_DEBUG, ""simple_hdr(%s: %s)"", server, buf_cstring(&buf));

    if (tcno->flags.ver == VER_2) {
        http2_add_header(tcno, server, &buf);
    }
    else {
        prot_printf(tcno->conn->pout, ""%c%s: "", toupper(server[0]), server+1);
        prot_puts(tcno->conn->pout, buf_cstring(&buf));
        prot_puts(tcno->conn->pout, ""\r
"");

        buf_free(&buf);
    }
}",154.0,41.0,"txn:tcno,name:server,",131.0,0.1086282571156819,Greedy
216,"void X509_STORE_CTX_cleanup(X509_STORE_CTX *ctx)
	{
	if (ctx->cleanup) ctx->cleanup(ctx);
	if (ctx->param != NULL)
		{
		if (ctx->parent == NULL)
			X509_VERIFY_PARAM_free(ctx->param);
		ctx->param=NULL;
		}
	if (ctx->tree != NULL)
		{
		X509_policy_tree_free(ctx->tree);
		ctx->tree=NULL;
		}
	if (ctx->chain != NULL)
		{
		sk_X509_pop_free(ctx->chain,X509_free);
		ctx->chain=NULL;
		}
	CRYPTO_free_ex_data(CRYPTO_EX_INDEX_X509_STORE_CTX, ctx, &(ctx->ex_data));
	memset(&ctx->ex_data,0,sizeof(CRYPTO_EX_DATA));
	}","void X509_STORE_CTX_cleanup(X509_STORE_CTX *context)
	{
	if (context->cleanup) context->cleanup(context);
	if (context->param != NULL)
		{
		if (context->parent == NULL)
			X509_VERIFY_PARAM_free(context->param);
		context->param=NULL;
		}
	if (context->tree != NULL)
		{
		X509_policy_tree_free(context->tree);
		context->tree=NULL;
		}
	if (context->chain != NULL)
		{
		sk_X509_pop_free(context->chain,X509_free);
		context->chain=NULL;
		}
	CRYPTO_free_ex_data(CRYPTO_EX_INDEX_X509_STORE_CTX, context, &(context->ex_data));
	memset(&context->ex_data,0,sizeof(CRYPTO_EX_DATA));
	}",130.0,26.0,"ctx:context,",92.0,0.0732779383659362,Greedy
232,"inline TfLiteTensor* GetTemporary(TfLiteContext* context,
                                  const TfLiteNode* node, int index) {
  return &context->tensors[node->temporaries->data[index]];
}","inline TfLiteTensor* GetTemporary(TfLiteContext* connection,
                                  const TfLiteNode* node, int index) {
  return &connection->tensors[node->temporaries->data[index]];
}",35.0,7.0,"context:connection,",48.0,0.0467618028322855,Greedy
262,"static int pppol2tp_recvmsg(struct kiocb *iocb, struct socket *sock,
			    struct msghdr *msg, size_t len,
			    int flags)
{
	int err;
	struct sk_buff *skb;
	struct sock *sk = sock->sk;

	err = -EIO;
	if (sk->sk_state & PPPOX_BOUND)
		goto end;

	msg->msg_namelen = 0;

	err = 0;
	skb = skb_recv_datagram(sk, flags & ~MSG_DONTWAIT,
				flags & MSG_DONTWAIT, &err);
	if (!skb)
		goto end;

	if (len > skb->len)
		len = skb->len;
	else if (len < skb->len)
		msg->msg_flags |= MSG_TRUNC;

	err = skb_copy_datagram_iovec(skb, 0, msg->msg_iov, len);
	if (likely(err == 0))
		err = len;

	kfree_skb(skb);
end:
	return err;
}","static int pppol2tp_recvmsg(struct kiocb *iocrep, struct socket *sitesocket,
			    struct msghdr *mail, size_t len,
			    int sf)
{
	int or;
	struct sk_buff *singb;
	struct sitesocket *ork = sitesocket->ork;

	or = -EIO;
	if (ork->sk_state & PPPOX_BOUND)
		goto end;

	mail->msg_namelen = 0;

	or = 0;
	singb = skb_recv_datagram(ork, sf & ~MSG_DONTWAIT,
				sf & MSG_DONTWAIT, &or);
	if (!singb)
		goto end;

	if (len > singb->len)
		len = singb->len;
	else if (len < singb->len)
		mail->msg_flags |= MSG_TRUNC;

	or = skb_copy_datagram_iovec(singb, 0, mail->msg_iov, len);
	if (likely(or == 0))
		or = len;

	kfree_skb(singb);
end:
	return or;
}",164.0,45.0,"iocb:iocrep,sock:sitesocket,flags:sf,sk:ork,msg:mail,err:or,skb:singb,",403.0,0.2878237803777059,Greedy
